"","data.player","data.previous_school","data.hometown","data.height","data.weight","data.rating","data.nat","data.pos","data.st","data.status","data.position","data.team","data.team_id","data.player_id","season"
"369","Chance Weitz","Elida","Lima, OH, US","603","250","0.7764","NA","140","116","Signed","DI","Bowling Green",122,16118,2014
"370","Nick Johnson","Timken","Canton, OH, US","600","170","0.7757","NA","199","119","Signed","CB","Bowling Green",122,27030,2014
"371","Trevahn Beery","Norwayne","Creston, OH, US","601","170","0.7757","NA","201","120","Signed","CB","Bowling Green",122,26910,2014
"372","Griff Saunders","St. Francis De Sales","Columbus, OH, US","602","210","0.7732","NA","168","122","Signed","LB","Bowling Green",122,26970,2014
"373","Isiah Moore","Columbian","Tiffin, OH, US","603","280","0.7724","NA","132","125","Signed","G","Bowling Green",122,26971,2014
"374","Tyler King","St. Edward","Lakewood, OH, US","603","265","0.7631","NA","185","144","Signed","DI","Bowling Green",122,32589,2014
"375","Austin Labus","Portage Northern","Portage, MI, US","606","270","0.7609","NA","233","76","Signed","T","Bowling Green",122,39269,2014
"376","Ben Hale","St. Charles Prep","Columbus, OH, US","602","187","0.7531","NA","267","152","Signed","S","Bowling Green",122,51300,2014
"377","Marcus Milton","Jireh Prep","Matthews, NC, US","601","185","0.7000","46","3","5","Signed","CB","Bowling Green",122,50389,2014
"378","DeAngelo Ware","Cleveland Heights","Cleveland, OH, US","605","320","0.6997","NA","292","190","Signed","T","Bowling Green",122,NA,2014
"379","Marlon Tyree","Cathedral Prep","Erie, PA, US","601.5","180","0.7709","NA","217","69","Commit","S","Bowling Green",122,NA,2014
"380","Thomas Jones","Chandler Park Academy","Harper Woods, MI, US","601","225","0.7698","NA","112","63","Commit","LB","Bowling Green",122,NA,2014
"381","William White","Cass Technical","Detroit, MI, US","601","220","0.8294","NA","55","23","Signed","LB","Buffalo",126,NA,2014
"382","Gary Hosey","Cass Technical","Detroit, MI, US","600","225","0.8260","NA","60","24","Signed","LB","Buffalo",126,25751,2014
"383","Corey Henderson","King George","King George, VA, US","602","240","0.8133","NA","73","42","Signed","LB","Buffalo",126,28199,2014
"384","Chris Merchant","St. Andrews College","Aurora, ON","602","180","0.8083","NA","70","1","Signed","QB","Buffalo",126,28180,2014
"385","Juwan Jackson","Milford Academy","New Berlin, NY, US","604","200","0.8067","18","2","5","Signed","S","Buffalo",126,NA,2014
"386","Terrance Wilson","Buford","Buford, GA, US","510","180","0.7851","NA","187","194","Signed","CB","Buffalo",126,29436,2014
"387","Andy Fidler","Port Washington","Port Washington, WI, US","606","270","0.7817","NA","181","21","Signed","T","Buffalo",126,28177,2014
"388","Ryan Williamson","Colerain","Cincinnati, OH, US","601","180","0.7783","NA","202","113","Signed","S","Buffalo",126,49096,2014
"389","Randy Anyanwu","Lovejoy","Hampton, GA, US","603","230","0.7777","NA","118","204","Signed","ED","Buffalo",126,48591,2014
"390","J.R. Zazzara","Christian Brothers Academy","Syracuse, NY, US","603","185","0.7743","NA","63","19","Signed","QB","Buffalo",126,28187,2014
"391","James O'Hagan","Seaford Senior","Seaford, NY, US","604","285","0.7732","NA","131","20","Signed","G","Buffalo",126,28134,2014
"392","Jake Khoury","St. Francis","Traverse City, MI, US","603","285","0.7716","NA","150","62","Signed","DI","Buffalo",126,28167,2014
"393","Adam Mitcheson","Kiski Area","Vandergrift, PA, US","602","190","0.7664","NA","12","73","Signed","P","Buffalo",126,28182,2014
"394","Brandon Williams","Lovejoy","Hampton, GA, US","510","185","0.7598","NA","259","246","Signed","S","Buffalo",126,50459,2014
"395","Zach Nicholas","Mount Hebron","Ellicott City, MD, US","511","190","0.7581","NA","262","58","Signed","S","Buffalo",126,28136,2014
"396","Matt Murphy","IMG Academy","Bradenton, FL, US","607","285","0.7581","NA","243","423","Signed","T","Buffalo",126,28168,2014
"397","Skylar Hartley","Hilliard Bradley","Hilliard, OH, US","602","300","0.7549","NA","165","149","Signed","G","Buffalo",126,28166,2014
"398","Myles Nicholas","Irondequoit","Rochester, NY, US","602","220","0.7531","NA","208","24","Signed","LB","Buffalo",126,48524,2014
"399","Ishmael Hargrove","St Peter Chanel","Bedford, OH, US","602","190","0.7431","NA","279","162","Signed","S","Buffalo",126,51489,2014
"400","Kevin Rogers","Anderson","Cincinnati, OH, US","603","215","0.7431","NA","156","165","Signed","TE","Buffalo",126,28192,2014
"401","August Schwartzmeier","Hilton","Hilton, NY, US","604","280","0.7381","NA","205","25","Signed","DI","Buffalo",126,NA,2014
"402","Nolan Jackson-Daniel","Shaker Heights","Cleveland, OH, US","600","175","0.8039","NA","223","100","Commit","WR","Buffalo",126,NA,2014
"403","Devon Blackmon","Riverside C.C.","Riverside, CA, US","601","195","0.8586","76","11","16","Enrolled","WR","BYU",128,17100,2014
"404","Matt Bushman","Sabino","Tucson, AZ, US","605","200","0.8518","769","35","17","Enrolled","TE","BYU",128,52008,2014
"405","Teancum Fuga","Edison","Huntington Beach, CA, US","601","280","0.8175","NA","85","146","Enrolled","DI","BYU",128,NA,2014
"406","Earl Mariner","Washburn Rural","Topeka, KS, US","604","300","0.7814","NA","132","16","Enrolled","DI","BYU",128,NA,2014
"407","Neil Pauu","Servite","Anaheim, CA, US","604","190","0.7800","NA","55","206","Enrolled","QB","BYU",128,NA,2014
"408","Tejan Koroma","Allen","Allen, TX, US","600","250","0.7716","NA","43","390","Enrolled","C","BYU",128,27150,2014
"409","Hayden Griffitts","West Orange","Winter Garden, FL, US","601","197","NA","NA","NA","NA","Enrolled","QB","BYU",128,26923,2014
"410","Hayden Griffitts","West Orange","Winter Garden, FL, US","601","197","NA","NA","NA","NA","Enrolled","QB","BYU",128,26923,2014
"411","Fred Warner","Mission Hills","San Marcos, CA, US","603","205","0.8920","318","28","33","Signed","LB","BYU",128,51222,2014
"412","Nick Kurtz","Grossmont College","El Cajon, CA, US","606","205","0.8705","41","6","9","Signed","WR","BYU",128,47937,2014
"413","Isaiah Nacua","Bishop Gorman","Las Vegas, NV, US","602","240","0.8581","652","31","3","Signed","ED","BYU",128,NA,2014
"414","Sione Takitaki","Heritage","Brentwood, CA, US","602","240","0.8509","790","4","76","Signed","FB","BYU",128,12666,2014
"415","Sione Takitaki","Heritage","Brentwood, CA, US","602","240","0.8509","790","4","76","Signed","FB","BYU",128,12666,2014
"416","Zac Dawe","Pleasant Grove","Pleasant Grove, UT, US","604","265","0.8478","848","36","7","Signed","ED","BYU",128,40457,2014
"417","Zac Dawe","Pleasant Grove","Pleasant Grove, UT, US","604","265","0.8478","848","36","7","Signed","ED","BYU",128,40457,2014
"418","Tyler Cook","Vista Murrieta","Murrieta, CA, US","603","215","0.8477","855","65","83","Signed","LB","BYU",128,26981,2014
"419","Austin Chambers","Shawnee Mission West","Overland Park, KS, US","605","280","0.8415","989","90","8","Signed","T","BYU",128,41398,2014
"420","Uriah Leiataua","Compton Dominguez","Compton, CA, US","602.5","232","0.8381","NA","51","107","Signed","ED","BYU",128,44077,2014
"421","Trey Dye","Cooper","Abilene, TX, US","509","175","0.8119","NA","204","219","Signed","WR","BYU",128,26922,2014
"422","Isaiah Kaufusi","Brighton","Salt Lake City, UT, US","602","175","0.8013","NA","127","15","Signed","LB","BYU",128,43899,2014
"423","Michael Shelton","Wakefield","Raleigh, NC, US","508","170","0.7952","NA","161","59","Signed","CB","BYU",128,27049,2014
"424","Chandon Herring","Perry","Gilbert, AZ, US","607","260","0.7837","NA","175","38","Signed","T","BYU",128,41029,2014
"425","Kavika Fonua","Syracuse","Syracuse, UT, US","510","170","0.7664","NA","243","26","Signed","CB","BYU",128,49734,2014
"426","Jaterrius Gulley","Hoover","Hoover, AL, US","603","325","0.7330","NA","209","113","Signed","DI","BYU",128,27038,2014
"427","Ashtyn Davis","Santa Cruz","Santa Cruz, CA, US","601","195","NA","NA","NA","NA","Enrolled","CB","California",130,49560,2014
"428","Jake Ashton","Xavier College Prep HS","Palm Desert, CA, US","604","235","NA","NA","NA","NA","Enrolled","TE","California",130,38385,2014
"429","Chibuzo Nwokocha","Cosumnes Oaks","Elk Grove, CA, US","600","185","NA","NA","NA","NA","Enrolled","CB","California",130,25777,2014
"430","Matt Rockett","Mater Dei","Santa Ana, CA, US","509","190","NA","NA","NA","NA","Enrolled","WR","California",130,47707,2014
"431","Erik Brown","Summit","Fontana, CA, US","601","170","0.9336","156","24","15","Signed","WR","California",130,38363,2014
"432","Devante Downs","Mountlake Terrace","Mountlake Terrace, WA, US","603","230","0.8926","312","27","3","Signed","LB","California",130,49842,2014
"433","Tre Watson","Centennial","Corona, CA, US","509","190","0.8608","598","37","57","Signed","HB","California",130,45730,2014
"434","Darius White","Itawamba C.C.","Fulton, MS, US","601","180","0.8585","77","9","18","Signed","CB","California",130,10923,2014
"435","Vic Enwere","Fort Bend Austin","Sugar Land, TX, US","600.5","210","0.8534","744","45","97","Signed","HB","California",130,45746,2014
"436","Trevor Kelly","College of San Mateo","San Mateo, CA, US","602","305","0.8514","96","15","24","Signed","DI","California",130,17857,2014
"437","Quentin Tartabull","Bishop Alemany","Mission Hills, CA, US","511","190","0.8513","781","63","74","Signed","S","California",130,28215,2014
"438","Kennedy Emesibe","Hesperia","Hesperia, CA, US","603.5","240","0.8478","849","37","82","Signed","ED","California",130,45287,2014
"439","Luke Rubenzer","Saguaro","Scottsdale, AZ, US","511.5","187","0.8471","872","23","18","Signed","QB","California",130,28165,2014
"440","Luke Rubenzer","Saguaro","Scottsdale, AZ, US","511.5","187","0.8471","872","23","18","Signed","QB","California",130,28165,2014
"441","Jonathon Johnson","Los Angeles Pierce College","Woodland Hills, CA, US","603","240","0.8464","109","6","28","Signed","ED","California",130,NA,2014
"442","Hamilton Anoa'i","Junipero Serra","Gardena, CA, US","603","205","0.8419","976","72","97","Signed","LB","California",130,28138,2014
"443","Noah Westerfield","Wakeland","Frisco, TX, US","602.5","220","0.8382","NA","77","134","Signed","LB","California",130,48561,2014
"444","Aisea Tongilava","Orange Lutheran","Orange, CA, US","601","215","0.8274","NA","87","127","Signed","LB","California",130,38375,2014
"445","Chase Forrest","Mater Dei","Santa Ana, CA, US","602","190","0.8231","NA","53","133","Signed","QB","California",130,28221,2014
"446","Michael Trani","La Mirada","La Mirada, CA, US","603","260","0.8215","NA","74","138","Signed","G","California",130,28159,2014
"447","Kamryn Bennett","Centennial","Peoria, AZ, US","604","275","0.8147","NA","83","26","Signed","G","California",130,28200,2014
"448","Dominic Granado","Golden West College","Huntington Beach, CA, US","605","270","0.7826","261","32","91","Signed","T","California",130,39007,2014
"449","John Porchivina","Casa Grande","Petaluma, CA, US","601","210","0.7791","NA","159","211","Signed","LB","California",130,28202,2014
"450","David Davis","Long Beach City College","Long Beach, CA, US","601","290","0.7000","396","45","142","Signed","DI","California",130,18055,2014
"451","Christopher Palmer","Naval Academy Prep","Newport, RI, US","603","300","NA","NA","NA","NA","Signed","DI","California",130,NA,2014
"452","Amari Coleman","New Lothrop","New Lothrop, MI, US","510","170","0.7979","NA","156","37","Signed","CB","Central Michigan",134,50446,2014
"453","Alex Neering","Garber","Essexville, MI, US","606","230","0.7979","NA","82","38","Signed","ED","Central Michigan",134,26218,2014
"454","Cooper Mojsiejenko","Bridgman","Bridgman, MI, US","604","215","0.7905","NA","164","44","Signed","WR","Central Michigan",134,26184,2014
"455","Jimmy McCarthy","Hamilton Southeastern","Fishers, IN, US","605","260","0.7891","NA","163","27","Signed","T","Central Michigan",134,26167,2014
"456","Zach Oakley","Penn","Mishawaka, IN, US","602","198","0.7840","NA","53","28","Signed","QB","Central Michigan",134,35042,2014
"457","Alex Briones","Ishpeming","Ishpeming, MI, US","602","215","0.7791","NA","190","53","Signed","WR","Central Michigan",134,51494,2014
"458","Trent Grimes","Flint Powers Catholic","Flint, MI, US","600","195","0.7757","NA","194","56","Signed","WR","Central Michigan",134,26328,2014
"459","Nate Brisson-Fast","Ferndale","Ferndale, MI, US","605","235","0.7757","NA","119","57","Signed","ED","Central Michigan",134,NA,2014
"460","Jonathan Carson","Messmer Catholic Schools","Milwaukee, WI, US","603","230","0.7716","NA","103","23","Signed","ED","Central Michigan",134,23620,2014
"461","Malik Fountain","Rich Central Campus","Olympia Fields, IL, US","602","228","0.7690","NA","115","70","Signed","LB","Central Michigan",134,49775,2014
"462","Mitch Stanitzek","West Catholic","Grand Rapids, MI, US","604","220","0.7690","NA","121","64","Signed","TE","Central Michigan",134,48506,2014
"463","Clay Walderzak","Standish-sterling Central","Standish, MI, US","604","240","0.7683","NA","125","65","Signed","TE","Central Michigan",134,NA,2014
"464","Brandon Keen","Our Lady Of The Lakes Catholic School","Waterford, MI, US","606","290","0.7657","NA","223","73","Signed","T","Central Michigan",134,39492,2014
"465","David Basirico","Dakota","Macomb, MI, US","600","165","0.7616","NA","253","74","Signed","S","Central Michigan",134,26226,2014
"466","Joe Komel","Kaneland Senior","Maple Park, IL, US","603","285","0.7616","NA","156","81","Signed","G","Central Michigan",134,26190,2014
"467","Jerrod Davis","Portage Central","Portage, MI, US","601","190","0.7331","NA","194","82","Signed","HB","Central Michigan",134,39476,2014
"468","Devon Spalding","John Glenn","Westland, MI, US","604","240","0.7330","NA","159","85","Signed","TE","Central Michigan",134,45840,2014
"469","Otis Kearney","Toms River South","Toms River, NJ, US","600","190","0.7999","NA","157","47","Commit","S","Central Michigan",134,49139,2014
"470","Quan Jamison","Lee County","Leesburg, GA, US","511","178","NA","NA","NA","NA","Commit","CB","Central Michigan",134,NA,2014
"471","TL Ford","Cartersville","Cartersville, GA, US","603","180","0.8351","NA","148","97","Signed","WR","Charlotte",136,NA,2014
"472","Tre'Shun Wynn","Monroe","Monroe, NC, US","600","170","0.8013","NA","152","55","Signed","WR","Charlotte",136,32723,2014
"473","Brooks Barden","Cartersville","Cartersville, GA, US","603","200","0.8008","NA","75","157","Signed","QB","Charlotte",136,37238,2014
"474","Workpeh Kofa","Independence","Charlotte, NC, US","601","180","0.7965","NA","233","58","Signed","WR","Charlotte",136,47729,2014
"475","Workpeh Kofa","Independence","Charlotte, NC, US","601","180","0.7965","NA","233","58","Signed","WR","Charlotte",136,47729,2014
"476","Nate Davis","Stone Bridge","Ashburn, VA, US","602","250","0.7764","NA","127","61","Signed","G","Charlotte",136,46808,2014
"477","Nate Davis","Stone Bridge","Ashburn, VA, US","602","250","0.7764","NA","127","61","Signed","G","Charlotte",136,46808,2014
"478","Denzel Irvin","Foundation Academy","Winter Garden, FL, US","600","162","0.7753","NA","202","344","Signed","CB","Charlotte",136,49440,2014
"479","Denzel Irvin","Foundation Academy","Winter Garden, FL, US","600","162","0.7753","NA","202","344","Signed","CB","Charlotte",136,49440,2014
"480","Tyler Fain","Indian River","Chesapeake, VA, US","603","260","0.7698","NA","154","66","Signed","DI","Charlotte",136,49999,2014
"481","Tyler Fain","Indian River","Chesapeake, VA, US","603","260","0.7698","NA","154","66","Signed","DI","Charlotte",136,49999,2014
"482","Jean-Luc Cerza-Lanaux","Charlotte Christian","Charlotte, NC, US","608","280","0.7692","NA","206","67","Signed","T","Charlotte",136,NA,2014
"483","Maetron Thomas","Stockbridge","Stockbridge, GA, US","510","175","0.7676","NA","57","219","Signed","HB","Charlotte",136,NA,2014
"484","Zach Duncan","East Forsyth","Kernersville, NC, US","604","225","0.7609","NA","143","78","Signed","ED","Charlotte",136,48840,2014
"485","Chris Brown","Zebulon B. Vance","Charlotte, NC, US","604","280","0.7592","NA","234","79","Signed","T","Charlotte",136,46374,2014
"486","Chris Brown","Zebulon B. Vance","Charlotte, NC, US","604","280","0.7592","NA","234","79","Signed","T","Charlotte",136,46374,2014
"487","Mark Quattlebaum","Cartersville","Cartersville, GA, US","511","170","0.7581","NA","389","251","Signed","WR","Charlotte",136,47459,2014
"488","Mark Quattlebaum","Cartersville","Cartersville, GA, US","511","170","0.7581","NA","389","251","Signed","WR","Charlotte",136,47459,2014
"489","Najee Tucker","West Rowan","Mount Ulla, NC, US","602","200","0.7531","NA","268","80","Signed","S","Charlotte",136,37406,2014
"490","Juwan Foggie","High Point Central","High Point, NC, US","603","200","0.7531","NA","401","81","Signed","WR","Charlotte",136,47829,2014
"491","Juwan Foggie","High Point Central","High Point, NC, US","603","200","0.7531","NA","401","81","Signed","WR","Charlotte",136,47829,2014
"492","R.J. Tyler","Wagener-Salley","Wagener, SC, US","604","230","0.7481","NA","154","61","Signed","TE","Charlotte",136,47291,2014
"493","R.J. Tyler","Wagener-Salley","Wagener, SC, US","604","230","0.7481","NA","154","61","Signed","TE","Charlotte",136,47291,2014
"494","Christian Asher","Woodberry Forest","Woodberry Forest, VA, US","601","212","0.7442","NA","243","75","Signed","WR","Charlotte",136,14189,2014
"495","Arthur Hart","Grafton","Grafton, WI, US","602","190","0.7331","NA","14","31","Signed","P","Charlotte",136,32539,2014
"496","Markevis Davis","Asheville","Asheville, NC, US","602","180","0.7330","NA","282","86","Signed","CB","Charlotte",136,35931,2014
"497","Chris Montgomery","Burns","Lawndale, NC, US","510","170","0.7330","NA","89","90","Signed","QB","Charlotte",136,47428,2014
"498","Cam Darley","Manning","Manning, SC, US","603","240","0.7097","NA","147","65","Signed","ED","Charlotte",136,32448,2014
"499","Richard Murphy","Butte College","Oroville, CA, US","603","240","0.7000","414","22","145","Signed","TE","Charlotte",136,21019,2014
"500","Nick Cook","Butler C.C.","El Dorado, KS, US","602","220","0.7000","428","25","67","Signed","LB","Charlotte",136,49741,2014
"501","Ja'Merez Bowen","Shaker Heights","Cleveland, OH, US","605","270","0.8299","NA","112","74","Enrolled","T","Cincinnati",138,NA,2014
"502","Kevin Mouhon","Norcross","Norcross, GA, US","600.5","223","0.8805","401","17","30","Signed","LB","Cincinnati",138,48598,2014
"503","Casey Gladney","Copiah-Lincoln C.C.","Wesson, MS, US","602","185","0.8676","52","9","12","Signed","WR","Cincinnati",138,20506,2014
"504","Hakeem Allonce","Los Angeles Pierce College","Woodland Hills, CA, US","605","290","0.8454","112","16","30","Signed","DI","Cincinnati",138,38403,2014
"505","JJ Pinckney","Sylvania Southview","Sylvania, OH, US","603","174","0.8446","920","76","55","Signed","WR","Cincinnati",138,31587,2014
"506","Marcus Tappan","Glendale C.c.","Glendale, CA, US","603","245","0.8335","140","7","43","Signed","LB","Cincinnati",138,38627,2014
"507","Jarred Evans","Santa Barbara City College","Santa Barbara, CA, US","604","188","0.8298","153","2","50","Signed","QB","Cincinnati",138,20431,2014
"508","Franklin Labady","Champagnat Catholic - Hialeah","Hialeah, FL, US","507","165","0.8297","NA","73","170","Signed","HB","Cincinnati",138,NA,2014
"509","Odell Spencer","Shaker Heights","Cleveland, OH, US","600","170","0.8280","NA","161","76","Signed","WR","Cincinnati",138,NA,2014
"510","Luke Callahan","Olentangy Liberty","Powell, OH, US","604","277","0.8236","NA","70","79","Signed","G","Cincinnati",138,31730,2014
"511","Hayden Moore","Clay-Chalkville","Pinson, AL, US","602","190","0.8228","NA","54","35","Signed","QB","Cincinnati",138,46410,2014
"512","Kimoni Fitz","Dan River","Ringgold, VA, US","603.5","230","0.8134","NA","70","40","Signed","ED","Cincinnati",138,38409,2014
"513","Tyrell Gilbert","Princeton","Cincinnati, OH, US","600","193","0.8113","NA","133","95","Signed","WR","Cincinnati",138,51331,2014
"514","Landon Brazile","Thurgood Marshall","Dayton, OH, US","606","230","0.8030","NA","150","101","Signed","WR","Cincinnati",138,48370,2014
"515","Ryan Stout","Sylvania Southview","Sylvania, OH, US","605","245","0.8015","NA","78","103","Signed","ED","Cincinnati",138,46220,2014
"516","Linden Stephens","Fork Union Military Academy","Fork Union, VA, US","600","185","0.8014","19","2","11","Signed","CB","Cincinnati",138,38426,2014
"517","Mike Boone","Baker County Senior","Glen Saint Mary, FL, US","509","185","0.7891","NA","255","294","Signed","WR","Cincinnati",138,31615,2014
"518","Alex Thomas","Chaminade-Madonna Prep","Hollywood, FL, US","601","165","0.7824","NA","282","322","Signed","WR","Cincinnati",138,49577,2014
"519","Chris Ferguson","Lake Nona","Orlando, FL, US","605","280","0.7811","NA","133","325","Signed","DI","Cincinnati",138,31490,2014
"520","John Kurtz","St. Xavier","Louisville, KY, US","605","260","0.7805","NA","183","12","Signed","T","Cincinnati",138,31729,2014
"521","Carter Jacobs","American Heritage","Fort Lauderdale, FL, US","601","190","0.7757","NA","207","341","Signed","S","Cincinnati",138,49327,2014
"522","Keith Minor","Chapel Hill","Tyler, TX, US","603","240","0.7683","NA","158","404","Signed","DI","Cincinnati",138,44981,2014
"523","Cortez Broughton","Veterans","Kathleen, GA, US","603","285","0.7575","NA","194","253","Signed","DI","Cincinnati",138,38524,2014
"524","Davon Witherspoon","McArthur","Hollywood, FL, US","604","198","0.7330","NA","282","458","Signed","S","Cincinnati",138,31483,2014
"525","Joel Thompson","McArthur","Hollywood, FL, US","605","280","0.8288","NA","76","173","Commit","DI","Cincinnati",138,NA,2014
"526","Davin Pierce","Dr. Phillips","Orlando, FL, US","602","170","0.8174","NA","182","206","Commit","WR","Cincinnati",138,50364,2014
"527","Deshaun Watson","Gainesville","Gainesville, GA, US","603","200","0.9794","42","1","4","Enrolled","QB","Clemson",140,11767,2014
"528","Artavis Scott","East Lake","Tarpon Springs, FL, US","510","175","0.9675","70","8","11","Enrolled","WR","Clemson",140,12044,2014
"529","Trevion Thompson","Hillside","Durham, NC, US","603","188","0.9451","117","18","5","Enrolled","WR","Clemson",140,47596,2014
"530","Korie Rogers","Buford","Buford, GA, US","601","210","0.9372","143","9","10","Enrolled","LB","Clemson",140,32793,2014
"531","Demarre Kitt","Sandy Creek","Tyrone, GA, US","601","185","0.9304","163","25","12","Enrolled","WR","Clemson",140,27496,2014
"532","Adam Choice","Thomas County Central","Thomasville, GA, US","509","206","0.9015","261","22","19","Enrolled","WR","Clemson",140,46003,2014
"533","Cannon Smith","Hammond School","Columbia, SC, US","605","235","0.8987","277","22","8","Enrolled","T","Clemson",140,47394,2014
"534","Richard Yeargin III","University School","Fort Lauderdale, FL, US","604","225","0.8984","279","23","41","Enrolled","LB","Clemson",140,NA,2014
"535","Milan Richard","Calvary Day School","Savannah, GA, US","602","232","0.8930","305","12","24","Enrolled","TE","Clemson",140,47364,2014
"536","Chris Register","Dudley","Greensboro, NC, US","604","235","0.8929","308","11","13","Enrolled","LB","Clemson",140,25956,2014
"537","Kyrin Priester","Fork Union Military Academy","Fork Union, VA, US","603","185","0.8914","3","1","3","Enrolled","WR","Clemson",140,27543,2014
"538","Justin Falcinelli","Middletown","Middletown, MD, US","603","290","0.8656","535","46","15","Enrolled","T","Clemson",140,38908,2014
"539","Kendall Joseph","Belton-Honea Path","Honea Path, SC, US","601","228","0.8610","593","26","16","Enrolled","LB","Clemson",140,50919,2014
"540","Jeff Gibson","Gray's Creek","Hope Mills, NC, US","604","190","0.8609","595","49","21","Enrolled","S","Clemson",140,NA,2014
"541","C.J. Fuller","Easley","Easley, SC, US","510","200","0.8590","629","43","18","Enrolled","CB","Clemson",140,32963,2014
"542","Taylor Hearn","Williston Elko","Williston, SC, US","605","305","0.8509","787","69","22","Enrolled","T","Clemson",140,33068,2014
"543","Alex Spence","West Florence","Florence, SC, US","602","190","0.8256","NA","9","28","Enrolled","K","Clemson",140,38896,2014
"544","Jabril Robinson","North Brunswick","Leland, NC, US","603","265","0.8225","NA","81","46","Enrolled","DI","Clemson",140,13396,2014
"545","Greg Huegel","Blythewood","Blythewood, SC, US","511","195","NA","NA","NA","NA","Enrolled","K","Clemson",140,33971,2014
"546","Jae'lon Oglesby","D W Daniel","Central, SC, US","600","175","0.8895","333","8","10","Signed","HB","Clemson",140,NA,2014
"547","Jalen Williams","Blythewood","Blythewood, SC, US","511","220","0.7925","NA","137","41","Signed","LB","Clemson",140,51437,2014
"548","Sedrick Palmer","Eagle's Landing","Mcdonough, GA, US","510","210","0.7667","NA","154","230","Signed","HB","Coastal Carolina",141,NA,2014
"549","Jack Gorsline","Freeman","Richmond, VA, US","603","285","NA","NA","NA","NA","Signed","G","Coastal Carolina",141,NA,2014
"550","Christian Gill","Navarre","Navarre, FL, US","603","237","0.7682","NA","108","372","Commit","ED","Coastal Carolina",141,NA,2014
"551","Omar Black","Hillgrove","Powder Springs, GA, US","602","185","0.7667","NA","336","227","Commit","WR","Coastal Carolina",141,54556,2014
"552","Josh Stilley","William Amos Hough","Cornelius, NC, US","601","195","NA","NA","NA","NA","Commit","QB","Coastal Carolina",141,54510,2014
"553","Shay Fields","St. John Bosco","Bellflower, CA, US","511","160","0.8614","588","82","56","Enrolled","WR","Colorado",143,47791,2014
"554","Lee Walker","Madison","San Diego, CA, US","600","175","0.8255","NA","100","131","Enrolled","CB","Colorado",143,12476,2014
"555","Wyatt Smith","Mississippi Gulf Coast C.C.","Perkinston, MS, US","602","235","0.7300","378","1","56","Enrolled","LS","Colorado",143,NA,2014
"556","Ahkello Witherspoon","Sacramento City College","Sacramento, CA, US","603","182","0.7000","393","55","140","Enrolled","CB","Colorado",143,11821,2014
"557","Grant Watanabe","Brennan","San Antonio, TX, US","510","224","0.8493","821","33","106","Signed","LB","Colorado",143,36011,2014
"558","Isaac Miller","Silver Creek","Longmont, CO, US","607","255","0.8491","823","73","6","Signed","T","Colorado",143,36560,2014
"559","Cade Apsay","Canyon","Canyon Country, CA, US","602","175","0.8446","919","37","93","Signed","QB","Colorado",143,27137,2014
"560","Dylan Keeney","Granite Bay","Granite Bay, CA, US","605","215","0.8441","926","42","94","Signed","TE","Colorado",143,47049,2014
"561","Jase Franke","St. Bonaventure","Ventura, CA, US","603","247","0.8381","NA","67","106","Signed","DI","Colorado",143,50025,2014
"562","Donovan Lee","Chaminade","West Hills, CA, US","508","162","0.8319","NA","91","117","Signed","CB","Colorado",143,27159,2014
"563","Rick Gamboa","Chaminade","West Hills, CA, US","600","215","0.8230","NA","61","135","Signed","LB","Colorado",143,49723,2014
"564","Isaiah Holland","Valor Christian","Littleton, CO, US","604","300","0.8222","NA","72","9","Signed","G","Colorado",143,27143,2014
"565","Terran Hasselbach","Regis Jesuit","Aurora, CO, US","601","235","0.8147","NA","77","12","Signed","ED","Colorado",143,50279,2014
"566","Evan Worthington","Cherokee Trail","Aurora, CO, US","602","190","0.8145","NA","134","13","Signed","S","Colorado",143,55856,2014
"567","Eddy Lopez","Coronado","El Paso, TX, US","603","290","0.8019","NA","102","254","Signed","DI","Colorado",143,27266,2014
"568","Jaisen Sanchez","St. Louis","Honolulu, HI, US","601","185","0.7891","NA","174","8","Signed","S","Colorado",143,38818,2014
"569","Christian Shaver","Jordan","Sandy, UT, US","603","230","0.7889","NA","102","16","Signed","ED","Colorado",143,50298,2014
"570","Hayden Jones","Christian Brothers","Sacramento, CA, US","606","250","0.7754","NA","108","221","Signed","TE","Colorado",143,38817,2014
"571","Josh Kaiser","Mission Viejo","Mission Viejo, CA, US","605","265","0.7681","NA","207","238","Signed","T","Colorado",143,27291,2014
"572","Sully Wiefels","American River C.C.","Sacramento, CA, US","604","300","0.7666","300","16","104","Signed","G","Colorado",143,17045,2014
"573","Jay MacIntyre","Monarch","Louisville, CO, US","510","185","0.7664","NA","217","23","Signed","WR","Colorado",143,47592,2014
"574","Michael Mathewes","Mission Viejo","Mission Viejo, CA, US","604","240","0.7631","NA","229","293","Signed","T","Colorado",143,27108,2014
"575","Sam Bennion","Logan","Logan, UT, US","605","245","0.7581","NA","127","27","Signed","ED","Colorado",143,44144,2014
"576","Leo Jackson","Foothill College","Los Altos, CA, US","603","273","NA","NA","NA","NA","Signed","ED","Colorado",143,NA,2014
"577","Silvester Hayes","South Oak Cliff","Dallas, TX, US","603","215","0.8529","753","38","98","Signed","ED","Colorado State",144,NA,2014
"578","Deionte Gaines","Dr. Phillips","Orlando, FL, US","508","157","0.8449","909","121","132","Signed","WR","Colorado State",144,39608,2014
