"","data.player","data.previous_school","data.hometown","data.height","data.weight","data.rating","data.nat","data.pos","data.st","data.status","data.position","data.team","data.team_id","data.player_id","season"
"494","Colton Walls","Charlotte Latin School","Charlotte, NC, US","602","230","0.8059","NA","64","53","Enrolled","LB",NA,NA,NA,2011
"495","Stanton Seckinger","Porter-Gaud School","Charleston, SC, US","604","200","0.8008","NA","181","38","Enrolled","WR",NA,NA,NA,2011
"496","Morgan Roberts","Charlotte Country Day","Charlotte, NC, US","603","200","0.7333","NA","88","95","Enrolled","QB",NA,NA,NA,2011
"497","C.J. Davidson","D W Daniel","Central, SC, US","510","190","NA","NA","NA","NA","Enrolled","HB",NA,NA,NA,2011
"498","Kevin Dodd","Riverside","Greer, SC, US","605","280","0.8378","936","70","23","Signed","DI",NA,NA,NA,2011
"499","Isaiah Battle","Blue Ridge School","Dyke, VA, US","0","","0.8333","NA","94","30","Commit","T",NA,NA,NA,2011
"500","Marc Mustoe","Arvada West","Arvada, CO, US","607","275","0.8690","416","42","4","Enrolled","T",NA,NA,NA,2011
"501","Paulay Asiata","Christian Academy","Honolulu, HI, US","605","285","0.8688","420","20","2","Enrolled","G",NA,NA,NA,2011
"502","Brady Daigh","Mullen","Denver, CO, US","602","230","0.8431","849","33","8","Enrolled","LB",NA,NA,NA,2011
"503","Woodson Greer","Junipero Serra","Gardena, CA, US","602","225","0.8422","865","75","85","Enrolled","LB",NA,NA,NA,2011
"504","Stephan Nembot","Montclair College Prep School","Panorama City, CA, US","609","265","0.8409","888","59","87","Enrolled","ED",NA,NA,NA,2011
"505","Alex Kelley","Vista","Vista, CA, US","602","290","0.8362","974","18","93","Enrolled","C",NA,NA,NA,2011
"506","Nelson Spruce","Westlake","Westlake Village, CA, US","602","195","0.8331","NA","126","100","Enrolled","WR",NA,NA,NA,2011
"507","Stevie Joe Dorman","Somerset","Somerset, TX, US","604","215","0.8259","NA","37","185","Enrolled","QB",NA,NA,NA,2011
"508","Will Harlos","Somerset","Somerset, TX, US","604","205","0.8216","NA","93","190","Enrolled","LB",NA,NA,NA,2011
"509","Juda Parker","St Louis School","Honolulu, HI, US","602","245","0.8168","NA","81","5","Enrolled","ED",NA,NA,NA,2011
"510","Kyle Tuumalo","Kula Aupuni Niihau A Kahelelani Aloha - New Centur","Makaweli, HI, US","602","190","0.8111","NA","110","6","Enrolled","LB",NA,NA,NA,2011
"511","Sherrard Harrington","Woodson H.D.","Washington, DC, US","601","170","0.8071","NA","101","11","Enrolled","S",NA,NA,NA,2011
"512","Kyle Washington","Florence","Florence, AZ, US","601","190","0.7922","NA","109","21","Enrolled","S",NA,NA,NA,2011
"513","Brent Burnette","Arizona Western College","Yuma, AZ, US","602","215","0.7867","102","5","8","Enrolled","QB",NA,NA,NA,2011
"514","Jermaine Clark","Oak Ridge Military Academy","Oak Ridge, NC, US","602","200","0.7791","NA","136","71","Enrolled","LB",NA,NA,NA,2011
"515","Will Oliver","Harvard Westlake","Studio City, CA, US","511","175","0.7780","NA","26","155","Enrolled","K",NA,NA,NA,2011
"516","Greg Henderson","Norco","Norco, CA, US","511","180","0.7694","NA","126","159","Enrolled","CB",NA,NA,NA,2011
"517","Malcolm Creer","Palisades","Pacific Palisades, CA, US","511","200","0.7667","NA","106","160","Enrolled","HB",NA,NA,NA,2011
"518","Rashad Hall","Oak Ridge Military Academy","Oak Ridge, NC, US","600","200","0.8065","NA","84","52","Signed","HB",NA,NA,NA,2011
"519","Dorian Brown","Thompson Valley","Loveland, CO, US","601","225","0.8609","537","33","5","Enrolled","HB",NA,NA,NA,2011
"520","Colton Paulhus","American River C.C.","Sacramento, CA, US","602","255","0.7741","115","9","41","Enrolled","ED",NA,NA,NA,2011
"521","Drew Reilly","Valley Center","Valley Center, CA, US","601","190","0.7333","NA","163","200","Enrolled","S",NA,NA,NA,2011
"522","Isiah Norton","Kimball","Dallas, TX, US","604","290","0.8756","364","30","60","Signed","DI",NA,NA,NA,2011
"523","Joe Kawulok","Monarch","Louisville, CO, US","606","220","0.8413","881","43","9","Signed","ED",NA,NA,NA,2011
"524","Justin Hansen","Longmont","Longmont, CO, US","605","285","0.8224","NA","76","11","Signed","G",NA,NA,NA,2011
"525","Kapri Bibbs","Plainfield","Plainfield, IL, US","510","200","0.8211","NA","73","35","Signed","HB",NA,NA,NA,2011
"526","Charles Lovett","Hillsborough","Tampa, FL, US","507","175","0.7993","NA","183","208","Signed","WR",NA,NA,NA,2011
"527","Trey Cassidy","Angleton","Angleton, TX, US","603","270","0.7875","NA","103","239","Signed","G",NA,NA,NA,2011
"528","Conner Smith","William B. Travis","Austin, TX, US","604","210","0.7875","NA","53","240","Signed","QB",NA,NA,NA,2011
"529","Kevin Pierre-Louis","Del Rio","Del Rio, TX, US","601","195","0.7859","NA","111","244","Signed","S",NA,NA,NA,2011
"530","Blake Jones","Tulsa Academic Ctr","Tulsa, OK, US","604","225","0.7724","NA","74","34","Signed","TE",NA,NA,NA,2011
"531","Keenan Adams","Bainbridge","Bainbridge, GA, US","510","185","0.7722","NA","28","119","Signed","K",NA,NA,NA,2011
"532","Trent Matthews","Judson","Converse, TX, US","602","200","0.7667","NA","129","256","Signed","S",NA,NA,NA,2011
"533","Davon Riddick","Cooper","Abilene, TX, US","600","208","0.7667","NA","108","258","Signed","HB",NA,NA,NA,2011
"534","Nu'uvali Fa'apito","La Quinta","La Quinta, CA, US","600","205","0.7593","NA","94","189","Signed","LB",NA,NA,NA,2011
"535","Donnell Alexander","Blue Springs South","Blue Springs, MO, US","601","210","0.7593","NA","142","14","Signed","HB",NA,NA,NA,2011
"536","Cory James","Del Rio","Del Rio, TX, US","603","215","0.7593","NA","160","324","Signed","LB",NA,NA,NA,2011
"537","DeAndre Elliott","Carter","Dallas, TX, US","601","175","0.7593","NA","137","325","Signed","WR",NA,NA,NA,2011
"538","Sam Carlson","Poudre","Fort Collins, CO, US","604","260","0.7593","NA","165","19","Signed","T",NA,NA,NA,2011
"539","Beau Reilly","Valley Center","Valley Center, CA, US","604","175","0.7593","NA","75","193","Signed","QB",NA,NA,NA,2011
"540","Lee Clubb","Iowa Park","Iowa Park, TX, US","510","180","0.7519","NA","144","328","Signed","WR",NA,NA,NA,2011
"541","George Maumau","Valor Christian","Littleton, CO, US","511","230","0.7444","NA","13","22","Signed","FB",NA,NA,NA,2011
"542","Robert Nunn","Bastrop","Bastrop, TX, US","511","180","0.7444","NA","263","329","Signed","WR",NA,NA,NA,2011
"543","Aaron Davis","Los Alamitos","Los Alamitos, CA, US","600","192","0.7444","NA","104","197","Signed","LB",NA,NA,NA,2011
"544","Steven Michel","Jones","Orlando, FL, US","600","200","0.7443","NA","175","308","Signed","LB",NA,NA,NA,2011
"545","Michael Nebrich","Lake Braddock","Burke, VA, US","601","190","0.8366","963","24","27","Enrolled","QB",NA,NA,NA,2011
"546","Kenton Adeyemi","Fork Union Military Academy","Fork Union, VA, US","605","255","0.8167","24","3","19","Enrolled","ED",NA,NA,NA,2011
"547","Jefferson Ashiru","McEachern","Powder Springs, GA, US","602","215","0.8160","NA","102","95","Enrolled","LB",NA,NA,NA,2011
"548","Wilbert Lee","Boys & Girls","Brooklyn, NY, US","603","215","0.8147","NA","83","12","Enrolled","WR",NA,NA,NA,2011
"549","Dalton Gifford","Bridgton Academy","Bridgton, ME, US","605","285","0.8099","NA","88","1","Enrolled","G",NA,NA,NA,2011
"550","Sean McQuillan","Avon Old Farms","Avon, CT, US","604","225","0.8073","NA","63","6","Enrolled","ED",NA,NA,NA,2011
"551","Xavier Hemingway","McEachern","Powder Springs, GA, US","604","245","0.7667","NA","149","129","Enrolled","T",NA,NA,NA,2011
"552","Kyle Bockeloh","Cy Creek","Houston, TX, US","604","270","0.7333","NA","207","362","Enrolled","T",NA,NA,NA,2011
"553","Deshon Foxx","Brookville","Lynchburg, VA, US","510","170","0.8214","NA","72","35","Signed","HB",NA,NA,NA,2011
"554","Paul Nwokeji","Thayer Academy","Braintree, MA, US","605","250","0.8114","NA","114","6","Signed","T",NA,NA,NA,2011
"555","Marquise Vann","Fairfield","Fairfield, OH, US","601","230","0.8104","NA","112","79","Signed","LB",NA,NA,NA,2011
"556","Kamal Abrams","Dover","Dover, DE, US","600","170","0.8066","NA","92","6","Signed","WR",NA,NA,NA,2011
"557","Tyree Clark","Alonso","Tampa, FL, US","509","160","0.7968","NA","110","211","Signed","CB",NA,NA,NA,2011
"558","Max DeLorenzo","Berlin","Berlin, CT, US","600","197","0.7959","NA","97","8","Signed","WR",NA,NA,NA,2011
"559","Julian Campenni","Wyoming","Pittston, PA, US","511","260","0.7780","NA","117","44","Signed","DI",NA,NA,NA,2011
"560","Andrew Adams","Woodward Academy","Atlanta, GA, US","511","170","0.7694","NA","127","121","Signed","CB",NA,NA,NA,2011
"561","David Stevenson","Stephenson","Stone Mountain, GA, US","509","160","0.7333","NA","180","174","Signed","CB",NA,NA,NA,2011
"562","Cody Robinson","Warren County","Mcminnville, TN, US","602","306","0.8640","471","24","5","Enrolled","G",NA,NA,NA,2011
"563","Lucas Patrick","Brentwood","Brentwood, TN, US","603","280","0.8559","625","35","8","Enrolled","G",NA,NA,NA,2011
"564","David Reeves","Greensboro West","Greensboro, AL, US","606","245","0.8355","984","87","30","Enrolled","T",NA,NA,NA,2011
"565","Jared Boyd","Stephenson","Stone Mountain, GA, US","509","165","0.8352","987","75","79","Enrolled","CB",NA,NA,NA,2011
"566","Jamison Crowder","Monroe","Monroe, NC, US","509","155","0.8328","NA","127","38","Enrolled","WR",NA,NA,NA,2011
"567","Will Monday","Flowery Branch","Flowery Branch, GA, US","604","200","0.8263","NA","4","89","Enrolled","K",NA,NA,NA,2011
"568","Marcus Aprahamian","Brookfield Central","Brookfield, WI, US","604","300","0.8253","NA","73","7","Enrolled","G",NA,NA,NA,2011
"569","Sam Marshall","Chancellor","Fredericksburg, VA, US","608","250","0.8170","NA","110","36","Enrolled","T",NA,NA,NA,2011
"570","Kyler Brown","Charlotte Christian","Charlotte, NC, US","604","210","0.8157","NA","59","43","Enrolled","ED",NA,NA,NA,2011
"571","Matt Skura","Worthington Kilbourne","Columbus, OH, US","603","265","0.8126","NA","85","77","Enrolled","G",NA,NA,NA,2011
"572","David Helton","Baylor School","Chattanooga, TN, US","604","225","0.8111","NA","60","21","Enrolled","LB",NA,NA,NA,2011
"573","Mario Sanders","Greer","Greer, SC, US","603","215","0.8080","NA","87","34","Enrolled","ED",NA,NA,NA,2011
"574","Nick Hill","Pearl-Cohn","Nashville, TN, US","601","185","0.8050","NA","174","24","Enrolled","WR",NA,NA,NA,2011
"575","Lucas Fisher","Piedmont","Monroe, NC, US","602","245","0.7993","NA","94","59","Enrolled","ED",NA,NA,NA,2011
"576","Jonathan Jones","Westlake","Waldorf, MD, US","604","205","0.7925","NA","123","25","Enrolled","LB",NA,NA,NA,2011
"577","Britton Grier","West Charlotte","Charlotte, NC, US","602","200","0.7893","NA","126","65","Enrolled","LB",NA,NA,NA,2011
"578","Carson Ginn","South Point","Belmont, NC, US","604","250","0.7717","NA","112","78","Enrolled","G",NA,NA,NA,2011
"579","Tim Burton","Cardinal Gibbons","Fort Lauderdale, FL, US","509","165","0.8447","826","63","112","Signed","CB",NA,NA,NA,2011
"580","Blair Holliday","Oaks Christian","Westlake Village, CA, US","602","195","0.8278","NA","138","106","Signed","WR",NA,NA,NA,2011
"581","Chris Tavarez","Westlake","Atlanta, GA, US","511","191","0.8170","NA","93","93","Signed","S",NA,NA,NA,2011
"582","Zeek Bigger","Ashbrook","Gastonia, NC, US","602","210","0.8489","738","61","26","Enrolled","LB",NA,NA,NA,2011
"583","John Lattimore","Ventura College","Ventura, CA, US","603","250","0.8430","45","3","14","Enrolled","ED",NA,NA,NA,2011
"584","Danny Webster","Havelock","Havelock, NC, US","510","175","0.8408","891","61","34","Enrolled","WR",NA,NA,NA,2011
"585","Cody Keith","Cheshire Academy","Cheshire, CT, US","603","180","0.8181","NA","29","4","Enrolled","QB",NA,NA,NA,2011
"586","Domonique Lennon","Nansemond-Suffolk Academy","Suffolk, VA, US","602","189","0.8135","NA","95","39","Enrolled","S",NA,NA,NA,2011
"587","Donte Sumpter","Myrtle Beach","Myrtle Beach, SC, US","600","175","0.8130","NA","159","31","Enrolled","WR",NA,NA,NA,2011
"588","Montese Overton","South Central","Winterville, NC, US","603","212","0.8125","NA","108","45","Enrolled","LB",NA,NA,NA,2011
"589","Will Foxx","Oak Ridge Military Academy","Oak Ridge, NC, US","601","280","0.8093","NA","89","47","Enrolled","G",NA,NA,NA,2011
"590","Terrell Stanley","South Brunswick","Southport, NC, US","601","255","0.8034","NA","92","54","Enrolled","ED",NA,NA,NA,2011
"591","Antonio Cannon","D W Daniel","Central, SC, US","602","175","0.8023","NA","179","36","Enrolled","WR",NA,NA,NA,2011
"592","Stewart Hinson","Piedmont","Monroe, NC, US","605","265","0.7993","NA","128","60","Enrolled","T",NA,NA,NA,2011
"593","Chris Hairston","Parkland","Winston Salem, NC, US","511","195","0.7984","NA","88","62","Enrolled","HB",NA,NA,NA,2011
"594","Glen Hilliard","T L Hanna","Anderson, SC, US","510","170","0.7832","NA","123","43","Enrolled","CB",NA,NA,NA,2011
"595","Chaz Lowery","Ocean Lakes","Virginia Beach, VA, US","604","260","0.7827","NA","135","45","Enrolled","T",NA,NA,NA,2011
"596","Jeton Beavers","Bayside","Virginia Beach, VA, US","605","249","0.7784","NA","106","47","Enrolled","ED",NA,NA,NA,2011
"597","Rocco Scarfone","Northern Guilford","Greensboro, NC, US","511","155","0.7768","NA","108","74","Enrolled","WR",NA,NA,NA,2011
"598","Reggie Bullock","Arizona Western College","Yuma, AZ, US","509","175","0.7741","117","5","10","Enrolled","HB",NA,NA,NA,2011
"599","Tre Robertson","Person","Roxboro, NC, US","605","320","0.7717","NA","111","77","Enrolled","G",NA,NA,NA,2011
"600","Leroy Vick","Georgia Military College","Milledgeville, GA, US","606","270","0.7667","130","13","4","Enrolled","DI",NA,NA,NA,2011
"601","Chris Baker","Hinds C.C.","Raymond, MS, US","603","230","0.7444","152","7","15","Enrolled","ED",NA,NA,NA,2011
"602","Johnathon White","High Point Central","High Point, NC, US","604","275","0.7444","NA","142","89","Enrolled","DI",NA,NA,NA,2011
"603","Ike Harris","Dutch Fork","Irmo, SC, US","607","270","0.7444","NA","175","55","Enrolled","T",NA,NA,NA,2011
"604","Chevelle Buie","Cocoa","Cocoa, FL, US","508","160","0.8640","469","12","70","Signed","HB",NA,NA,NA,2011
"605","Treshawn Council","Hillside","Durham, NC, US","601","200","0.7883","NA","128","66","Signed","LB",NA,NA,NA,2011
"606","James Blanks","ASA College","New York","(Brooklyn, NY)      602","230","0.7659","141","10","5","Signed","LB",NA,NA,NA,2011
"607","Dontrill Hyman","James Kenan","Warsaw, NC, US","606","250","0.7333","NA","149","97","Signed","ED",NA,NA,NA,2011
"608","Bronson Hill","Catholic Central","Grand Rapids, MI, US","510","200","0.7333","NA","168","64","Enrolled","HB",NA,NA,NA,2011
"609","Bryan Pali","Orange Coast College","Costa Mesa, CA, US","510","190","0.7000","195","25","75","Enrolled","CB",NA,NA,NA,2011
"610","Justin Cudworth","College of the Canyons","Valencia, CA, US","601","243","0.7000","237","15","94","Enrolled","LB",NA,NA,NA,2011
"611","Sean Cotton","Walther Lutheran","Melrose Park, IL, US","602","200","0.8566","607","41","22","Signed","CB",NA,NA,NA,2011
"612","Sean Kurtz","Santa Ana College","Santa Ana, CA, US","600","235","0.8400","49","2","18","Signed","LB",NA,NA,NA,2011
"613","Demarius Reed","Simeon","Chicago, IL, US","510","155","0.7582","NA","149","55","Signed","CB",NA,NA,NA,2011
"614","Dylan Brooks","Lakeshore","Stevensville, MI, US","603","233","0.7333","NA","93","54","Signed","TE",NA,NA,NA,2011
"615","Mark Iannotti","Schaumburg","Schaumburg, IL, US","604","215","0.7333","NA","79","61","Signed","QB",NA,NA,NA,2011
"616","Tyreese Russell","Walther Lutheran","Melrose Park, IL, US","604","230","0.7333","NA","98","62","Signed","TE",NA,NA,NA,2011
"617","Tyler Allen","Eastern","Lansing, MI, US","509","180","0.7333","NA","37","60","Signed","HB",NA,NA,NA,2011
"618","Kris Strange","Pickerington Central","Pickerington, OH, US","601","185","0.7333","NA","181","146","Signed","CB",NA,NA,NA,2011
"619","Ryan Brumfield","Owen J Roberts","Pottstown, PA, US","509","172","0.7333","NA","175","65","Signed","HB",NA,NA,NA,2011
"620","Chris Dunlap","East Los Angeles College","Monterey Park, CA, US","508","183","0.7000","179","21","64","Signed","CB",NA,NA,NA,2011
"621","Tyrone Taylor","Cerritos College","Norwalk, CA, US","600","180","0.7000","182","14","66","Signed","S",NA,NA,NA,2011
"622","Devin Henderson","Harper College","Palatine, IL, US","602","280","0.7000","184","10","2","Signed","ED",NA,NA,NA,2011
"623","Kevin Johnson","McKeesport","Mckeesport, PA, US","511","180","0.7000","NA","192","68","Signed","S",NA,NA,NA,2011
"624","Rickie Couch","San Bernardino Valley College","San Bernardino, CA, US","511","189","0.7000","193","15","73","Signed","S",NA,NA,NA,2011
"625","Darius Scott","Simeon","Chicago, IL, US","509","150","0.7000","NA","168","74","Signed","WR",NA,NA,NA,2011
"626","Blake Poole","Santa Ana College","Santa Ana, CA, US","603","230","0.7000","250","17","102","Signed","LB",NA,NA,NA,2011
"627","Jeff Driskel","Hagerty","Oviedo, FL, US","604","235","0.9916","17","1","6","Enrolled","QB",NA,NA,NA,2011
"628","A.C. Leonard","University Christian","Jacksonville, FL, US","602","245","0.9727","52","4","13","Enrolled","TE",NA,NA,NA,2011
"629","Mike Blakely","Manatee","Bradenton, FL, US","508","193","0.9711","58","6","15","Enrolled","HB",NA,NA,NA,2011
"630","Marcus Roberson","St. Thomas Aquinas","Fort Lauderdale, FL, US","601","170","0.9629","73","5","17","Enrolled","CB",NA,NA,NA,2011
"631","Jacoby Brissett","Dwyer","Palm Beach Gardens, FL, US","605","225","0.9405","120","3","25","Enrolled","QB",NA,NA,NA,2011
"632","Jabari Gorman","Monsignor Pace","Opa Locka, FL, US","510","170","0.9368","128","7","27","Enrolled","S",NA,NA,NA,2011
"633","Ja'Juan Story","Nature Coast Tech","Brooksville, FL, US","603","195","0.9348","134","19","29","Enrolled","WR",NA,NA,NA,2011
"634","Javares McRoy","Lakeland","Lakeland, FL, US","507","159","0.9153","193","26","35","Enrolled","WR",NA,NA,NA,2011
"635","Valdez Showers","Madison","Madison Heights, MI, US","600","185","0.9054","220","16","6","Enrolled","S",NA,NA,NA,2011
"636","Loucheiz Purifoy","Pine Forest","Pensacola, FL, US","600","170","0.8955","261","23","45","Enrolled","CB",NA,NA,NA,2011
"637","Graham Stewart","Xavier","Middletown, CT, US","601","215","0.8912","279","20","1","Enrolled","LB",NA,NA,NA,2011
"638","Trip Thurman","Dover","Dover, DE, US","606","310","0.8876","294","30","1","Enrolled","T",NA,NA,NA,2011
"639","De'Ante Saunders","Deland","Deland, FL, US","509","190","0.8797","332","24","54","Enrolled","S",NA,NA,NA,2011
"640","Clay Burton","Venice","Venice, FL, US","603","235","0.8681","424","29","64","Enrolled","ED",NA,NA,NA,2011
"641","Chris Johnson","Trinity Catholic","Ocala, FL, US","509","205","0.8649","464","36","69","Enrolled","LB",NA,NA,NA,2011
"642","Hunter Joyer","Tampa Catholic","Tampa, FL, US","511","245","0.8637","482","2","72","Enrolled","FB",NA,NA,NA,2011
"643","Tommy Jordan","Ridgefield","Ridgefield, CT, US","605","285","0.8618","512","53","2","Enrolled","T",NA,NA,NA,2011
"644","Kyle Christy","Brownsburg","Brownsburg, IN, US","603","195","0.8369","946","1","12","Enrolled","K",NA,NA,NA,2011
"645","Tevin Westbrook","North Broward Prep","Pompano Beach, FL, US","605","250","0.8240","NA","76","150","Enrolled","ED",NA,NA,NA,2011
"646","Andrae Kirk","Miami Central","Miami, FL, US","602","225","0.7332","NA","130","351","Enrolled","LB",NA,NA,NA,2011
"647","Colton Kane","Navarre","Navarre, FL, US","603","190","0.7682","NA","59","262","Signed","QB",NA,NA,NA,2011
"648","Derek Moise","Booker T. Washington","Miami, FL, US","602","180","0.7632","NA","247","271","Signed","WR",NA,NA,NA,2011
"649","Hakeem Ishmar","Pasco","Dade City, FL, US","603","200","0.7632","NA","248","272","Signed","WR",NA,NA,NA,2011
"650","Mike Marsaille","Fort Pierce Central","Fort Pierce, FL, US","605","300","0.7632","NA","160","273","Signed","T",NA,NA,NA,2011
"651","Conard Johnson","Blanche Ely","Pompano Beach, FL, US","600","220","0.7582","NA","97","285","Signed","LB",NA,NA,NA,2011
"652","Joe Henry","Everglades","Hollywood, FL, US","603","230","0.7532","NA","126","293","Signed","ED",NA,NA,NA,2011
"653","Diondre Lewis","Miami Central","Miami, FL, US","600","200","0.7532","NA","167","295","Signed","LB",NA,NA,NA,2011
"654","William Dukes","Dillard","Fort Lauderdale, FL, US","604","190","0.7482","NA","261","301","Signed","WR",NA,NA,NA,2011
"655","Robby Nasiff","American Heritage B/D","Delray Beach, FL, US","604","270","0.7482","NA","137","302","Signed","G",NA,NA,NA,2011
"656","Marcus Hagins","Vanguard","Ocala, FL, US","601","205","0.7482","NA","172","304","Signed","LB",NA,NA,NA,2011
"657","David Lozandier","North Miami","Miami, FL, US","600","190","0.7443","NA","157","311","Signed","S",NA,NA,NA,2011
"658","Damian Parms","Monsignor Pace","Opa Locka, FL, US","602","180","0.7432","NA","159","317","Signed","S",NA,NA,NA,2011
"659","Javaris Giles","St. Lucie West Centennial","Port Saint Lucie, FL, US","601","210","0.7432","NA","148","320","Signed","WR",NA,NA,NA,2011
"660","Cary White","Sickles","Tampa, FL, US","510","210","0.7332","NA","179","330","Signed","HB",NA,NA,NA,2011
"661","Stephan Clark","Sebastian River","Sebastian, FL, US","604","185","0.7332","NA","306","332","Signed","WR",NA,NA,NA,2011
"662","Vinnie Davino","Booker","Sarasota, FL, US","605","260","0.7332","NA","228","341","Signed","T",NA,NA,NA,2011
"663","Mohammad Farah","Estero","Estero, FL, US","602","280","0.7332","NA","168","342","Signed","G",NA,NA,NA,2011
"664","Matt Chaney","The Bolles School","Jacksonville, FL, US","602","260","0.7332","NA","166","347","Signed","DI",NA,NA,NA,2011
"665","Marcelo Bonani","Lake Wales","Lake Wales, FL, US","511","160","0.7332","NA","44","361","Signed","K",NA,NA,NA,2011
"666","Antonio Washington","DeSoto County","Arcadia, FL, US","602","190","0.7199","NA","180","363","Signed","HB",NA,NA,NA,2011
"667","Stephen Schoewe","Niceville","Niceville, FL, US","603","260","0.6999","NA","173","365","Signed","G",NA,NA,NA,2011
"668","Robinson Eugene","North Miami","Miami, FL, US","605","230","0.6999","NA","126","366","Signed","ED",NA,NA,NA,2011
"669","D.J. Frye-Smith","American Heritage","Fort Lauderdale, FL, US","511","180","0.6999","NA","196","369","Signed","S",NA,NA,NA,2011
"670","Richard Leonard","Killian","Miami, FL, US","508","153","0.7945","NA","112","215","Enrolled","CB",NA,NA,NA,2011
"671","Derrick Thorpe","Duncan U. Fletcher","Neptune Beach, FL, US","604","250","0.8346","993","90","127","Signed","T",NA,NA,NA,2011
"672","Corey Tindal","Boyd Anderson","Fort Lauderdale, FL, US","510","175","0.8016","NA","107","204","Signed","CB",NA,NA,NA,2011
"673","Clinton Taylor","Northwestern","Miami, FL, US","508","150","0.7682","NA","220","256","Signed","WR",NA,NA,NA,2011
"674","Dominique Rhymes","Northwestern","Miami, FL, US","604","210","0.7682","NA","113","258","Signed","WR",NA,NA,NA,2011
"675","Elijah Maxey","Raines","Jacksonville, FL, US","600","200","0.7582","NA","141","289","Signed","WR",NA,NA,NA,2011
"676","Matt Prince","Manatee","Bradenton, FL, US","604","250","0.7532","NA","171","291","Signed","T",NA,NA,NA,2011
"677","Max Martial","Palm Beach Central","West Palm Beach, FL, US","603","263","0.7532","NA","135","292","Signed","G",NA,NA,NA,2011
"678","Lyndon Edwards","Northwestern","Miami, FL, US","600","190","0.7532","NA","168","296","Signed","LB",NA,NA,NA,2011
"679","Cody Horstman","Vero Beach","Vero Beach, FL, US","603","220","0.7432","NA","101","314","Signed","ED",NA,NA,NA,2011
"680","Luis Rosado","Gainesville","Gainesville, FL, US","601","200","0.7432","NA","176","315","Signed","LB",NA,NA,NA,2011
"681","T.J. Lowder","Bay","Panama City, FL, US","511","170","0.7432","NA","147","319","Signed","WR",NA,NA,NA,2011
"682","Shane Coleman","Clay","Green Cove Springs, FL, US","507","180","0.7382","NA","34","322","Signed","HB",NA,NA,NA,2011
"683","Cedric Walker","Gulliver Prep","Miami, FL, US","508","174","0.7382","NA","149","328","Signed","WR",NA,NA,NA,2011
"684","Giovani Francois","Dr. Henry Wise","Upper Marlboro, MD, US","602","240","0.7333","NA","130","32","Signed","ED",NA,NA,NA,2011
"685","Denzell Perine","WP Davidson","Mobile, AL, US","603","200","0.7333","NA","111","81","Signed","ED",NA,NA,NA,2011
"686","Kenneth Proctor","West Jefferson","Harvey, LA, US","601","200","0.7333","NA","183","80","Signed","S",NA,NA,NA,2011
"687","Ezekiel Turner","Atlantic","Delray Beach, FL, US","510","165","0.7332","NA","307","333","Signed","WR",NA,NA,NA,2011
"688","Ya'Keem Griner","Bradford","Starke, FL, US","604","200","0.7332","NA","115","337","Signed","TE",NA,NA,NA,2011
"689","Richie Reay","Robinson","Tampa, FL, US","605","270","0.7332","NA","225","338","Signed","T",NA,NA,NA,2011
"690","Lars Koht","Vero Beach","Vero Beach, FL, US","605","220","0.7332","NA","125","346","Signed","ED",NA,NA,NA,2011
"691","Tevin Blanchard","Itawamba C.C.","Fulton, MS, US","600","180","0.7000","180","22","26","Signed","CB",NA,NA,NA,2011
"692","Jordan Hunt","Copiah-Lincoln C.C.","Wesson, MS, US","601","228","0.7000","216","16","33","Signed","LB",NA,NA,NA,2011
"693","Lorenzo Hammonds","North Augusta","North Augusta, SC, US","601","195","0.7000","NA","60","60","Signed","QB",NA,NA,NA,2011
"694","Aaron Nielsen","Freedom","Orlando, FL, US","604","220","0.6999","NA","153","367","Signed","ED",NA,NA,NA,2011
"695","Karlos Williams","Ridge Community","Davenport, FL, US","602","210","0.9977","4","1","1","Enrolled","S",NA,NA,NA,2011
"696","Timmy Jernigan","Columbia","Lake City, FL, US","603","280","0.9927","11","2","4","Enrolled","DI",NA,NA,NA,2011
"697","James Wilder","Plant","Tampa, FL, US","602","220","0.9894","25","1","9","Enrolled","WR",NA,NA,NA,2011
"698","Nick O'Leary","Dwyer","Palm Beach Gardens, FL, US","604","230","0.9876","27","1","10","Enrolled","TE",NA,NA,NA,2011
"699","Bobby Hart","St. Thomas Aquinas","Fort Lauderdale, FL, US","605","295","0.9719","54","1","14","Enrolled","G",NA,NA,NA,2011
"700","Nick Waisome","South Lake","Groveland, FL, US","510","170","0.9694","60","4","16","Enrolled","CB",NA,NA,NA,2011
"701","Cornellius Carradine","Butler C.C.","El Dorado, KS, US","605","245","0.9622","1","1","1","Enrolled","ED",NA,NA,NA,2011
"702","Devonta Freeman","Miami Central","Miami, FL, US","508","197","0.9490","104","7","21","Enrolled","HB",NA,NA,NA,2011
"703","Jordan Prestwood","Plant City","Plant City, FL, US","607","285","0.9413","117","11","23","Enrolled","T",NA,NA,NA,2011
"704","Rashad Greene","St. Thomas Aquinas","Fort Lauderdale, FL, US","600","170","0.9410","118","16","24","Enrolled","WR",NA,NA,NA,2011
"705","Kelvin Benjamin","Glades Central","Belle Glade, FL, US","606","217","0.9377","126","17","26","Enrolled","WR",NA,NA,NA,2011
"706","Jacob Fahrenkrug","North Dakota State College of Science","Wahpeton, ND, US","603","322","0.9141","8","1","1","Enrolled","G",NA,NA,NA,2011
"707","Giorgio Newberry","Fort Pierce Central","Fort Pierce, FL, US","606","255","0.9104","202","18","37","Enrolled","T",NA,NA,NA,2011
