"","data.player","data.previous_school","data.hometown","data.height","data.weight","data.rating","data.nat","data.pos","data.st","data.status","data.position","data.team","data.team_id","data.player_id","season"
"915","Desmond Branch","Trinity Valley C.C.","Athens, TX, US","603","265","0.8418","110","9","8","Enrolled","ED","Georgia Tech",176,39469,2016
"916","Steve Dolphus","Westside","Macon, GA, US","605","200","0.8410","NA","152","97","Enrolled","WR","Georgia Tech",176,NA,2016
"917","Jakob Brashear","Dacula","Dacula, GA, US","600","205","0.8339","NA","82","109","Enrolled","LB","Georgia Tech",176,43667,2016
"918","Lucas Johnson","Mt. Carmel","San Diego, CA, US","602","189","0.8272","NA","33","165","Enrolled","QB","Georgia Tech",176,40551,2016
"919","Kenny Cooper","Sonoraville","Calhoun, GA, US","603","275","0.8072","NA","105","172","Enrolled","G","Georgia Tech",176,40949,2016
"920","Jalen Camp","South Forsyth","Cumming, GA, US","602","210","0.7912","NA","320","196","Enrolled","WR","Georgia Tech",176,40986,2016
"921","Ajani Kerr","McEachern","Powder Springs, GA, US","600","183","0.7743","NA","273","248","Enrolled","CB","Georgia Tech",176,42797,2016
"922","Jahaziel Lee","Ponchatoula","Ponchatoula, LA, US","603","245","0.7676","NA","141","144","Enrolled","ED","Georgia Tech",176,40537,2016
"923","Jahaziel Lee","Ponchatoula","Ponchatoula, LA, US","603","245","0.7676","NA","141","144","Enrolled","ED","Georgia Tech",176,40537,2016
"924","","","","0","","0.7667","NA","236","147","Commit","T","Georgia Tech",176,NA,2016
"925","Kaimana Padello","Mililani","Mililani, HI, US","600","225","NA","NA","NA","NA","Enrolled","DI","Hawaii",180,38636,2016
"926","Fred Holly","Norte Vista","Riverside, CA, US","511","203","0.8508","815","51","78","Signed","HB","Hawaii",180,NA,2016
"927","Kalakaua Timoteo","Mililani","Mililani, HI, US","602","195","0.8422","NA","149","8","Signed","WR","Hawaii",180,38608,2016
"928","Jeremiah Pritchard","Farrington","Honolulu, HI, US","600","210","0.8316","NA","89","13","Signed","LB","Hawaii",180,38502,2016
"929","Ikem Okeke","Bishop Gorman","Las Vegas, NV, US","600","200","0.8222","NA","113","7","Signed","LB","Hawaii",180,38639,2016
"930","Mykal Tolliver","St. John Bosco","Bellflower, CA, US","511","180","0.8153","NA","163","201","Signed","CB","Hawaii",180,38506,2016
"931","Keala Santiago","Kahuku","Kahuku, HI, US","511","190","0.8113","NA","127","18","Signed","S","Hawaii",180,NA,2016
"932","Max Hendrie","Scots College","Sydney, SW","604","235","0.7982","NA","145","1","Signed","WR","Hawaii",180,NA,2016
"933","Cole McDonald","Sonora","La Habra, CA, US","604","190","0.7924","NA","99","248","Signed","QB","Hawaii",180,38584,2016
"934","Josh Hauani'o","Iolani School","Honolulu, HI, US","604","300","0.7832","NA","139","22","Signed","G","Hawaii",180,38637,2016
"935","Scheyenne Sanitoa","Samoana","Pago Pago, AS","600","200","0.7781","NA","210","2","Signed","S","Hawaii",180,38488,2016
"936","Scheyenne Sanitoa","Samoana","Pago Pago, AS","600","200","0.7781","NA","210","2","Signed","S","Hawaii",180,38488,2016
"937","Netane Muti","Leilehua","Wahiawa, HI, US","604","275","0.7781","NA","167","23","Signed","DI","Hawaii",180,NA,2016
"938","Davine Tullis","Ballard","Seattle, WA, US","602","195","0.7675","NA","424","38","Signed","WR","Hawaii",180,38473,2016
"939","Viane Moala","Tafuna","Pago Pago, AS","607","270","0.7631","NA","217","4","Signed","DI","Hawaii",180,38501,2016
"940","King James Taylor","Narbonne","Harbor City, CA, US","604","275","0.7581","NA","229","395","Signed","G","Hawaii",180,NA,2016
"941","Zach Wilson","Mt. San Antonio College","Walnut, CA, US","511","170","0.7400","454","69","142","Signed","WR","Hawaii",180,38530,2016
"942","Ricky Walker","San Leandro","San Leandro, CA, US","511","190","NA","NA","NA","NA","Commit","S","Hawaii",180,NA,2016
"943","Ed Oliver","Westfield","Houston, TX, US","602","277","0.9969","6","3","2","Enrolled","DI","Houston",182,42200,2016
"944","Tren'Davian Dickson","Navasota","Navasota, TX, US","511","163","0.9521","104","14","16","Enrolled","WR","Houston",182,41986,2016
"945","Courtney Lark","Bellaire","Bellaire, TX, US","601","175","0.9055","273","52","42","Enrolled","WR","Houston",182,42143,2016
"946","Na'Ty Rodgers","Iowa Western C.C.","Council Bluffs, IA, US","605","290","0.8950","18","4","2","Enrolled","T","Houston",182,47020,2016
"947","D'Eriq King","Manvel","Manvel, TX, US","509.5","170","0.8810","396","18","63","Enrolled","WR","Houston",182,26636,2016
"948","Collin Wilder","Katy","Katy, TX, US","511.5","185","0.8599","628","44","94","Enrolled","S","Houston",182,44328,2016
"949","Bowman Sells","Lovejoy","Lucas, TX, US","603","200","0.8574","676","28","100","Enrolled","QB","Houston",182,40157,2016
"950","Marquez Stevenson","Northwood","Shreveport, LA, US","511","163","0.8559","704","109","37","Enrolled","WR","Houston",182,41838,2016
"951","Mulbah Car","Reagan","Austin, TX, US","510","190","0.8544","727","46","102","Enrolled","HB","Houston",182,40929,2016
"952","Keith Corbin","West Brook","Beaumont, TX, US","602","175","0.8492","855","130","110","Enrolled","WR","Houston",182,40691,2016
"953","Keenan Murphy","Crosby","Crosby, TX, US","602","295","0.8434","984","48","126","Enrolled","G","Houston",182,40970,2016
"954","Braylon Jones","John Tyler","Tyler, TX, US","603","282","0.8378","NA","68","139","Enrolled","DI","Houston",182,26635,2016
"955","Dixie Wooten III","Lamar","Houston, TX, US","603","312","0.8326","NA","72","150","Enrolled","G","Houston",182,40814,2016
"956","Terrell Williams","Northeastern Oklahoma A&M","Miami, OK, US","603","210","0.8257","170","7","5","Enrolled","S","Houston",182,NA,2016
"957","Patrick Rosette","Foster","Richmond, TX, US","511.5","187","0.8197","NA","109","188","Enrolled","S","Houston",182,44089,2016
"958","Aymiel Fleming","La Marque","La Marque, TX, US","602","282","0.8077","NA","117","231","Enrolled","DI","Houston",182,42780,2016
"959","Ka'Darian Smith","Spring HS","Spring, TX, US","511","170","0.8024","NA","184","249","Enrolled","CB","Houston",182,43174,2016
"960","Javian Smith","Fort Bend Bush","Richmond, TX, US","601","162","0.7944","NA","196","281","Enrolled","CB","Houston",182,26638,2016
"961","Cole McGowan","Magnolia","Magnolia, TX, US","511","170","0.7676","NA","422","426","Enrolled","WR","Houston",182,61290,2016
"962","Luke Hogan","Keller","Keller, TX, US","0","","NA","NA","NA","NA","Enrolled","K","Houston",182,44966,2016
"963","Hasaun Glasgow","Manvel","Manvel, TX, US","603.5","226","0.8072","NA","113","235","Signed","ED","Houston",182,NA,2016
"964","Ty Graham","Cheney","Cheney, WA, US","600","205","0.7681","NA","231","36","Enrolled","S","Idaho",185,50111,2016
"965","Jassiem Wills","Clovis","Clovis, CA, US","511.5","183","0.8128","NA","254","203","Signed","WR","Idaho",185,NA,2016
"966","Dylan Thigpen","Damien","La Verne, CA, US","509.5","182","0.8046","NA","137","225","Signed","HB","Idaho",185,40591,2016
"967","Charles Akanno","Morningside","Inglewood, CA, US","600","245","0.7972","NA","143","242","Signed","LB","Idaho",185,43706,2016
"968","Noah Johnson","Fayetteville","Fayetteville, AR, US","604","280","0.7843","NA","137","29","Signed","G","Idaho",185,46077,2016
"969","Wayne Eades","Memphis Central","Memphis, TN, US","601","255","0.7832","NA","117","60","Signed","ED","Idaho",185,NA,2016
"970","Chris Hunter","Lakes","Lakewood, WA, US","602","215","0.7750","NA","195","33","Signed","LB","Idaho",185,NA,2016
"971","Lloyd Hightower","Chaparral","Temecula, CA, US","509","180","0.7683","NA","202","305","Signed","WR","Idaho",185,40945,2016
"972","Vaughn Daggs","Auburn Mountainview","Auburn, WA, US","600","175","0.7681","NA","203","37","Signed","WR","Idaho",185,NA,2016
"973","Alfonso Onunwor","Coffeyville C.C.","Coffeyville, KS, US","602","205","0.7633","404","61","68","Signed","WR","Idaho",185,47974,2016
"974","Qendarrion Barnett","Noxubee County","Macon, MS, US","510","190","0.7631","NA","275","69","Signed","S","Idaho",185,43170,2016
"975","Jaden Gardner","Notre Dame","Riverside, CA, US","601","205","0.7616","NA","254","390","Signed","LB","Idaho",185,42786,2016
"976","David Potts","Eleanor Roosevelt","Corona, CA, US","603","235","0.7609","NA","188","392","Signed","ED","Idaho",185,NA,2016
"977","Darius Archie","Cosumnes Oaks","Elk Grove, CA, US","603","285","0.7608","NA","222","393","Signed","G","Idaho",185,59733,2016
"978","Dylan Beeler","Charles Francis Adams","Clarkston, WA, US","603","220","0.7581","NA","189","67","Signed","ED","Idaho",185,43936,2016
"979","Josh Herman","Northeastern Oklahoma A&M","Miami, OK, US","601","250","0.7544","431","1","13","Signed","FB","Idaho",185,47350,2016
"980","Rahsaan Crawford","Tucker","Tucker, GA, US","600","305","0.7531","NA","227","300","Signed","DI","Idaho",185,44257,2016
"981","Aikeem Coleman","East Mississippi C.C.","Scooba, MS, US","602","260","0.7500","442","45","69","Signed","DI","Idaho",185,44490,2016
"982","Mason Petrino","Pullman","Pullman, WA, US","511","175","0.7431","NA","237","69","Signed","WR","Idaho",185,41294,2016
"983","Arie Anderson","Jones College","Ellisville, MS, US","601","300","0.7400","451","47","71","Signed","DI","Idaho",185,43869,2016
"984","J.J. Wills","Clovis","Clovis, CA, US","600","174","0.8333","NA","181","136","Commit","WR","Idaho",185,61309,2016
"985","Marquise Lane","Deltona","Deltona, FL, US","601","160","0.7778","NA","184","394","Commit","WR","Idaho",185,NA,2016
"986","Jimmy Nealy","University","Orange City, FL, US","600","170","0.7750","NA","269","412","Commit","CB","Idaho",185,NA,2016
"987","David Imola","Cherry Creek","Englewood, CO, US","603","270","0.7731","NA","172","13","Commit","DI","Idaho",185,NA,2016
"988","Brandon Luckett","Palmetto","Palmetto, FL, US","511","177","0.7716","NA","412","430","Commit","WR","Idaho",185,40165,2016
"989","Seneca Smith","Deltona","Deltona, FL, US","603","275","0.7667","NA","179","447","Commit","G","Idaho",185,NA,2016
"990","Tevin Duke","West Valley","Spokane, WA, US","511","163","0.7667","NA","308","47","Commit","CB","Idaho",185,55943,2016
"991","Kyle Perry","Sandpoint","Sandpoint, ID, US","602","210","NA","NA","NA","NA","Commit","WR","Idaho",185,57863,2016
"992","D.J. Olmstead","Scottsdale C.C.","Scottsdale, AZ, US","511","190","NA","NA","NA","NA","Commit","S","Idaho",185,42192,2016
"993","Zarrian Holcombe","Summer Creek","Humble, TX, US","605","215","0.8559","703","39","101","Enrolled","TE","Illinois",187,40686,2016
"994","Dele Harding","Eastern Christian","Elkton, MD, US","601","232","0.8549","721","27","19","Enrolled","LB","Illinois",187,44265,2016
"995","Eli Peters","Sandalwood","Jacksonville, FL, US","603","210","0.8432","990","45","141","Enrolled","QB","Illinois",187,NA,2016
"996","Tre Nation","Leeds","Leeds, AL, US","600","220","0.8422","NA","2","37","Enrolled","FB","Illinois",187,26693,2016
"997","Kurt Gavin","Lincoln-Way East","Frankfort, IL, US","605","260","0.8391","NA","96","30","Enrolled","T","Illinois",187,40963,2016
"998","Kenyon Jackson","Parkview Magnet","Little Rock, AR, US","511","298","0.8335","NA","73","13","Enrolled","DI","Illinois",187,44549,2016
"999","Jake Cerny","Traverse City West","Traverse City, MI, US","605","280","0.8292","NA","113","35","Enrolled","T","Illinois",187,41952,2016
"1000","Brandon Jones","Hickman","Columbia, MO, US","605","235","0.8247","NA","71","20","Enrolled","ED","Illinois",187,43993,2016
"1001","Andrew Trainer","St. Stephens & St. Agnes","Richmond, VA, US","607","235","0.8240","NA","68","45","Enrolled","TE","Illinois",187,40764,2016
"1002","Darta Lee","Hightower","Missouri City, TX, US","603","294","0.8209","NA","85","184","Enrolled","G","Illinois",187,NA,2016
"1003","Eddy Fish","Lawrence Academy","Groton, MA, US","606","305","0.8171","NA","138","5","Enrolled","T","Illinois",187,41841,2016
"1004","Stanley Green","East St. Louis","East Saint Louis, IL, US","601","190","0.8149","NA","164","46","Enrolled","CB","Illinois",187,42664,2016
"1005","Dominic Thieman","St. Thomas Aquinas","Fort Lauderdale, FL, US","603","184","0.8114","NA","259","248","Enrolled","WR","Illinois",187,26698,2016
"1006","Christion Abercrombie","Westlake","Atlanta, GA, US","602","220","0.8113","NA","74","161","Enrolled","LB","Illinois",187,43589,2016
"1007","Tymir Oliver","West Philadelphia Catholic","Philadelphia, PA, US","603","265","0.8099","NA","82","41","Enrolled","ED","Illinois",187,44385,2016
"1008","James McCourt","St. Thomas Aquinas","Fort Lauderdale, FL, US","601","185","0.8068","NA","16","270","Enrolled","K","Illinois",187,44539,2016
"1009","Jake Hansen","East Lake","Tarpon Springs, FL, US","602","220","0.8035","NA","85","280","Enrolled","LB","Illinois",187,43645,2016
"1010","Doug Kramer","Hinsdale Central","Hinsdale, IL, US","602","255","0.8031","NA","114","54","Enrolled","G","Illinois",187,41458,2016
"1011","Griffin Palmer","DeSmet","Saint Louis, MO, US","606","215","0.7965","NA","89","26","Enrolled","TE","Illinois",187,42087,2016
"1012","MJ McGriff","Vero Beach","Vero Beach, FL, US","508","175","0.7850","NA","363","355","Enrolled","WR","Illinois",187,NA,2016
"1013","Harvey Clayton","Coral Reef","Miami, FL, US","602","187","0.7824","NA","238","362","Enrolled","CB","Illinois",187,NA,2016
"1014","Evan Jones","Salem","Conyers, GA, US","602","185","0.7783","NA","251","237","Enrolled","CB","Illinois",187,43140,2016
"1015","Ayo Shogbonyo","Mansfield Summit","Arlington, TX, US","601.5","206","0.7750","NA","199","391","Enrolled","LB","Illinois",187,43441,2016
"1016","Ahmari Hayes","College of San Mateo","San Mateo, CA, US","603","180","0.7700","365","39","112","Enrolled","CB","Illinois",187,50373,2016
"1017","Izon Pulley","Good Counsel","Olney, MD, US","603","251","0.8286","NA","67","34","Signed","ED","Illinois",187,NA,2016
"1018","","","","0","","0.7667","NA","205","450","Commit","G","Illinois",187,NA,2016
"1019","Jonah Morris","Archbishop Hoban","Akron, OH, US","604","196","0.8813","388","17","13","Enrolled","WR","Indiana",190,40336,2016
"1020","Coy Cronk","Central Catholic","Lafayette, IN, US","605","275","0.8811","393","41","5","Enrolled","T","Indiana",190,46235,2016
"1021","Kiante Enis","Winchester Community","Winchester, IN, US","601","200","0.8640","566","33","7","Enrolled","HB","Indiana",190,40699,2016
"1022","Jayme Thompson","Iowa Western C.C.","Council Bluffs, IA, US","601","185","0.8585","70","3","3","Enrolled","S","Indiana",190,42468,2016
"1023","Richard Lagow","Cisco College","Cisco, TX, US","606","240","0.8525","88","3","5","Enrolled","QB","Indiana",190,45173,2016
"1024","Mackenzie Nworah","Manvel","Manvel, TX, US","603","306","0.8472","887","44","116","Enrolled","G","Indiana",190,40808,2016
"1025","Grayson Stover","Hudson","Hudson, FL, US","606","300","0.8458","927","79","130","Enrolled","T","Indiana",190,40941,2016
"1026","Khalil Bryant","First Coast","Jacksonville, FL, US","600","190","0.8435","980","63","137","Enrolled","S","Indiana",190,49009,2016
"1027","Peyton Ramsey","Elder","Cincinnati, OH, US","603","200","0.8386","NA","49","51","Enrolled","QB","Indiana",190,40186,2016
"1028","A'Shon Riggins","Hamilton","Hamilton, OH, US","600","165","0.8350","NA","107","54","Enrolled","CB","Indiana",190,49373,2016
"1029","Jerome Johnson","Bassfield","Bassfield, MS, US","604","280","0.8339","NA","72","30","Enrolled","DI","Indiana",190,43560,2016
"1030","Taysir Mack","Grand Street","Brooklyn, NY, US","603","175","0.8311","NA","197","7","Enrolled","WR","Indiana",190,41635,2016
"1031","Cole Gest","St. Edward","Lakewood, OH, US","508","195","0.8304","NA","85","62","Enrolled","HB","Indiana",190,45119,2016
"1032","Phil Benker","Sandalwood","Jacksonville, FL, US","602","190","0.8279","NA","209","197","Enrolled","WR","Indiana",190,42355,2016
"1033","Tyler Natee","Trinity","Euless, TX, US","511","258","0.8265","NA","5","164","Enrolled","FB","Indiana",190,40874,2016
"1034","Marcelino McCrary-Ball","Roswell","Roswell, GA, US","601","180","0.8213","NA","106","145","Enrolled","S","Indiana",190,NA,2016
"1035","Allen Stallings","River Forest","Oak Park, IL, US","602","225","0.8173","NA","95","45","Enrolled","ED","Indiana",190,NA,2016
"1036","Ian Thomas","Nassau C.C.","Garden City, NY, US","605","220","0.8138","195","9","9","Enrolled","TE","Indiana",190,42130,2016
"1037","Ryan Smith","Archbishop Moeller","Cincinnati, OH, US","604","280","0.8071","NA","155","83","Enrolled","T","Indiana",190,59745,2016
"1038","Shaun Bonner","Colquitt County","Moultrie, GA, US","603","240","0.7716","NA","125","251","Enrolled","TE","Indiana",190,41246,2016
"1039","Nathanael Snyder","Center Grove","Greenwood, IN, US","601","192","NA","NA","NA","NA","Enrolled","K","Indiana",190,57538,2016
"1040","Connor Thomas","Clarksville Academy","Clarksville, TN, US","509","185","NA","NA","NA","NA","Enrolled","HB","Indiana",190,57242,2016
"1041","Cedrick Lattimore","East English Village Prep","Detroit, MI, US","606","265","0.8698","494","22","15","Enrolled","ED","Iowa",192,44521,2016
"1042","Cedrick Lattimore","East English Village Prep","Detroit, MI, US","606","265","0.8698","494","22","15","Enrolled","ED","Iowa",192,44521,2016
"1043","Nate Stanley","Menomonie","Menomonie, WI, US","604","200","0.8670","531","22","3","Enrolled","QB","Iowa",192,46565,2016
"1044","Noah Fant","Omaha South Magnet","Omaha, NE, US","606","210","0.8665","536","31","1","Enrolled","WR","Iowa",192,42388,2016
"1045","Amani Hooker","Park Center","Minneapolis, MN, US","601","195","0.8645","560","35","4","Enrolled","S","Iowa",192,51378,2016
"1046","Amani Hooker","Park Center","Minneapolis, MN, US","601","195","0.8645","560","35","4","Enrolled","S","Iowa",192,51378,2016
"1047","Toks Akinribade","Brownsburg","Brownsburg, IN, US","601","205","0.8599","626","38","8","Enrolled","HB","Iowa",192,45856,2016
"1048","Toks Akinribade","Brownsburg","Brownsburg, IN, US","601","205","0.8599","626","38","8","Enrolled","HB","Iowa",192,45856,2016
"1049","Alaric Jackson","Renaissance","Detroit, MI, US","607","285","0.8596","631","57","16","Enrolled","T","Iowa",192,40972,2016
"1050","Kyle Taylor","Gonzaga","Washington, DC, US","602","220","0.8574","674","26","7","Enrolled","LB","Iowa",192,44258,2016
"1051","Kyle Taylor","Gonzaga","Washington, DC, US","602","220","0.8574","674","26","7","Enrolled","LB","Iowa",192,44258,2016
"1052","Emmanuel Rugamba","Naperville Central","Naperville, IL, US","601","175","0.8568","685","104","18","Enrolled","WR","Iowa",192,49501,2016
"1053","Romeo McKnight","Crystal Lake Central","Crystal Lake, IL, US","605","235","0.8563","697","42","19","Enrolled","ED","Iowa",192,43747,2016
"1054","Barrington Wade","Niles North","Skokie, IL, US","601","211","0.8498","839","52","24","Enrolled","HB","Iowa",192,43472,2016
"1055","Barrington Wade","Niles North","Skokie, IL, US","601","211","0.8498","839","52","24","Enrolled","HB","Iowa",192,43472,2016
"1056","Chauncey Golston","East English Village Prep","Detroit, MI, US","605","242","0.8491","857","41","24","Enrolled","ED","Iowa",192,42718,2016
"1057","Nick Niemann","Sycamore","Sycamore, IL, US","603","205","0.8456","938","62","26","Enrolled","LB","Iowa",192,43500,2016
"1058","Nick Niemann","Sycamore","Sycamore, IL, US","603","205","0.8456","938","62","26","Enrolled","LB","Iowa",192,43500,2016
"1059","Brandon Simon","Don Bosco Prep","Ramsey, NJ, US","602","240","0.8438","975","63","25","Enrolled","ED","Iowa",192,43965,2016
"1060","Spencer Williams","Cedar Falls","Cedar Falls, IA, US","603","275","0.8426","1000","49","3","Enrolled","G","Iowa",192,41453,2016
"1061","Shaun Beyer","John F Kennedy","Cedar Rapids, IA, US","605","200","0.8418","NA","52","4","Enrolled","TE","Iowa",192,40860,2016
"1062","Shaun Beyer","John F Kennedy","Cedar Rapids, IA, US","605","200","0.8418","NA","52","4","Enrolled","TE","Iowa",192,40860,2016
"1063","Devonte Young","North Point","Waldorf, MD, US","601","185","0.8401","NA","155","28","Enrolled","WR","Iowa",192,48123,2016
"1064","Amani Jones","Phillips Academy","Chicago, IL, US","511","210","0.8265","NA","62","41","Enrolled","LB","Iowa",192,44063,2016
"1065","Amani Jones","Phillips Academy","Chicago, IL, US","511","210","0.8265","NA","62","41","Enrolled","LB","Iowa",192,44063,2016
"1066","Cedric Boswell","Wylie E. Groves","Franklin, MI, US","511","175","0.8263","NA","137","38","Enrolled","CB","Iowa",192,42504,2016
"1067","Cedric Boswell","Wylie E. Groves","Franklin, MI, US","511","175","0.8263","NA","137","38","Enrolled","CB","Iowa",192,42504,2016
"1068","T.J. Hockenson","Chariton","Chariton, IA, US","605","220","0.8257","NA","66","7","Enrolled","TE","Iowa",192,40912,2016
"1069","Kristian Welch","Iola-Scandinavia","Iola, WI, US","603","220","0.8192","NA","114","11","Enrolled","WR","Iowa",192,51283,2016
"1070","Toren Young","Monona Grove","Madison, WI, US","511","215","0.8169","NA","113","12","Enrolled","HB","Iowa",192,40624,2016
"1071","Toren Young","Monona Grove","Madison, WI, US","511","215","0.8169","NA","113","12","Enrolled","HB","Iowa",192,40624,2016
"1072","Austin Schulte","Pella","Pella, IA, US","604","230","0.8107","NA","108","9","Enrolled","ED","Iowa",192,43781,2016
"1073","Cole Banwart","Algona","Algona, IA, US","604","280","0.8050","NA","108","10","Enrolled","G","Iowa",192,41557,2016
"1074","Lance Billings","Clearview","Lorain, OH, US","511","161","0.8193","NA","110","74","Signed","S","Iowa",192,NA,2016
"1075","Sean Foster","Carmel Catholic","Mundelein, IL, US","608","285","0.8893","345","34","6","Enrolled","T","Iowa State",193,41948,2016
"1076","Chase Allen","Nixa","Nixa, MO, US","606","220","0.8655","549","26","6","Enrolled","TE","Iowa State",193,39988,2016
"1077","Deshaunte Jones","Colerain","Cincinnati, OH, US","510","170","0.8577","667","44","25","Enrolled","WR","Iowa State",193,47495,2016
"1078","Eyioma Uwazurike","Southfield","Southfield, MI, US","606","254","0.8504","820","37","22","Enrolled","ED","Iowa State",193,45414,2016
"1079","Jalen Martin","Chandler Park Academy","Harper Woods, MI, US","603","200","0.8499","833","127","23","Enrolled","WR","Iowa State",193,42097,2016
"1080","JaQuan Bailey","Raines","Jacksonville, FL, US","602.5","245","0.8469","898","61","127","Enrolled","ED","Iowa State",193,50256,2016
"1081","Kene Nwangwu","Heritage","Frisco, TX, US","600","182","0.8426","NA","66","127","Enrolled","HB","Iowa State",193,40547,2016
"1082","Jacob Park","Northeastern Oklahoma A&M","Miami, OK, US","604","202","0.8417","113","5","4","Enrolled","QB","Iowa State",193,12662,2016
"1083","Lawrence White","Ridgeview","Bakersfield, CA, US","600","170","0.8357","NA","93","124","Enrolled","WR","Iowa State",193,42607,2016
"1084","David Montgomery","Mt Healthy","Cincinnati, OH, US","510","210","0.8348","NA","74","55","Enrolled","HB","Iowa State",193,45719,2016
"1085","Zeb Noland","Oconee County","Watkinsville, GA, US","603","215","0.8300","NA","60","123","Enrolled","QB","Iowa State",193,40508,2016
"1086","Oge Udeogu","City College of San Francisco","San Francisco, CA, US","604","310","0.8292","163","19","43","Enrolled","T","Iowa State",193,41943,2016
"1087","Arnold Azunna","Lake Ridge","Mansfield, TX, US","600","187","0.8263","NA","136","165","Enrolled","CB","Iowa State",193,43211,2016
"1088","D'Andre Payne","Arizona Western College","Yuma, AZ, US","509","185","0.8248","172","19","17","Enrolled","CB","Iowa State",193,39342,2016
"1089","Joshua Bailey","Raines","Jacksonville, FL, US","602.5","260","0.8234","NA","92","205","Enrolled","DI","Iowa State",193,42907,2016
"1090","Tymar Sutton","McKeesport","Mckeesport, PA, US","510","210","0.8213","NA","115","34","Enrolled","LB","Iowa State",193,44178,2016
"1091","Thadd Daniels","Cerritos College","Norwalk, CA, US","602","195","0.8200","179","8","47","Enrolled","S","Iowa State",193,43271,2016
"1092","Romelo Webster","Hallandale","Hallandale, FL, US","511","178","0.8153","NA","116","233","Enrolled","S","Iowa State",193,43142,2016
"1093","Jamahl Johnson","Prior Lake","Prior Lake, MN, US","600.5","305","0.8147","NA","109","17","Enrolled","DI","Iowa State",193,44578,2016
"1094","Dylan Soehner","Prairie Grove","Prairie Grove, AR, US","606","277","0.8125","NA","145","17","Enrolled","T","Iowa State",193,42375,2016
"1095","Josh Mueller","Homestead","Thiensville, WI, US","606","260","0.8067","NA","89","14","Enrolled","ED","Iowa State",193,41280,2016
"1096","Jatairis Grant","Garfield","Akron, OH, US","511","180","0.8050","NA","142","86","Enrolled","S","Iowa State",193,42507,2016
"1097","Keenan Forbes","Everglades","Hollywood, FL, US","603","310","0.8032","NA","112","284","Enrolled","G","Iowa State",193,40642,2016
"1098","Clifford Fernandez","Southwest Mississippi C.C.","Summit, MS, US","605","260","0.7998","265","14","43","Enrolled","TE","Iowa State",193,40231,2016
"1099","Carson Lensing","South Winneshiek","Calmar, IA, US","604","225","0.7920","NA","154","12","Enrolled","WR","Iowa State",193,44231,2016
"1100","Justin Stewart","Golden West College","Huntington Beach, CA, US","603","230","0.7919","279","15","81","Enrolled","ED","Iowa State",193,42853,2016
"1101","Karson Green","Northeastern Oklahoma A&M","Miami, OK, US","604","295","0.7859","309","17","10","Enrolled","G","Iowa State",193,41505,2016
"1102","Steven Wirtel","Mount Carmel","Chicago, IL, US","604","210","0.7797","NA","5","65","Enrolled","LS","Iowa State",193,NA,2016
"1103","Jerrion Nelson","Battle","Columbia, MO, US","602","260","0.8254","NA","68","19","Signed","ED","Iowa State",193,NA,2016
"1104","Mike Lee","Landry-Walker","New Orleans, LA, US","510.5","165","0.8752","448","43","25","Enrolled","CB","Kansas",198,49332,2016
"1105","Maciah Long","North Shore","Houston, TX, US","602","215","0.8610","606","23","93","Enrolled","LB","Kansas",198,42927,2016
"1106","Chris Hughes","Harker Heights","Harker Heights, TX, US","603.5","259","0.8506","819","70","109","Enrolled","T","Kansas",198,23029,2016
"1107","Kyle Mayberry","Booker T. Washington","Tulsa, OK, US","510.5","165","0.8340","NA","109","14","Enrolled","CB","Kansas",198,50403,2016
"1108","Ian Peterson","Cedar Ridge","Round Rock, TX, US","511","175","0.8300","NA","88","156","Enrolled","S","Kansas",198,22324,2016
"1109","Hunter Harris","Aledo","Aledo, TX, US","603","255","0.8223","NA","13","176","Enrolled","C","Kansas",198,NA,2016
"1110","Evan Fairs","Foster","Richmond, TX, US","602","180","0.8167","NA","242","196","Enrolled","WR","Kansas",198,22869,2016
"1111","Antione Frazier","Hargrave","Huffman, TX, US","605","250","0.8143","NA","139","205","Enrolled","T","Kansas",198,45396,2016
"1112","Isi Holani","Riverside C.C.","Riverside, CA, US","603","310","0.8140","194","21","54","Enrolled","DI","Kansas",198,49959,2016
"1113","Isaiah Bean","Summer Creek","Humble, TX, US","604","210","0.8125","NA","103","207","Enrolled","ED","Kansas",198,48484,2016
"1114","DeeIsaac Davis","Highland C.C.","Highland, KS, US","604","288","0.8120","205","22","39","Enrolled","DI","Kansas",198,44584,2016
"1115","Tyriek Starks","Warren Easton","New Orleans, LA, US","602","185","0.8115","NA","37","80","Enrolled","QB","Kansas",198,22966,2016
"1116","Khalil Herbert","American Heritage","Fort Lauderdale, FL, US","510","195","0.7985","NA","143","296","Enrolled","HB","Kansas",198,41668,2016
"1117","Malik Clark","Warren Easton","New Orleans, LA, US","605","310","0.7954","NA","179","92","Enrolled","T","Kansas",198,45322,2016
"1118","Julian Chandler","Hightower","Missouri City, TX, US","511.5","163","0.7924","NA","200","287","Enrolled","CB","Kansas",198,45456,2016
"1119","Cam Durley","Fort Bend Christian Academy","Sugar Land, TX, US","606","275","0.7891","NA","188","312","Enrolled","T","Kansas",198,45436,2016
"1120","Bryce Torneden","Lawrence Free State","Lawrence, KS, US","510","181","0.7857","NA","227","12","Enrolled","CB","Kansas",198,51069,2016
"1121","Lucas Jacobs","Cabell Midland","Ona, WV, US","602","295","0.7681","NA","175","8","Enrolled","G","Kansas",198,22199,2016
