"season","player_id","player","franchise_id","team","WAA","position","total_snaps"
2016,36195,"Lucas Cooper",143,"COUN",0,"LB",15
2016,12011,"Lucas Crowley",245,"NCUN",0.037,"C",879
2016,25483,"Lucas Gravelle",341,"WAST",-0.004,"LS",1
2016,12872,"Lucas Hamilton",224,"TNMI",-0.003,"G",10
2016,22185,"Lucas Hinds",300,"CAST",-0.004,"T",5
2016,46130,"Lucas Holder",206,"VALB",-0.012,"G",142
2016,50779,"Lucas Irons",206,"VALB",-0.007,"LB",51
2016,36911,"Lucas Johnson",175,"GAST",-0.003,"T",7
2016,45575,"Lucas LeGrand",192,"IAUN",-0.001,"C",125
2016,36161,"Lucas Maynard",316,"OHTO",-0.003,"ED",13
2016,22888,"Lucas Munds",199,"KSST",-0.003,"WR",12
2016,47004,"Lucas Niang",305,"TXCU",-0.003,"T",87
2016,12327,"Lucas Wacha",351,"WYUN",0.045,"LB",983
2016,29557,"Lucky Jackson",346,"KYWE",-0.131,"WR",454
2016,33180,"Lukas Denis",121,"MABC",0.006,"LB",165
2016,43241,"Lukas McKenzie",169,"CAFR",-0.004,"ST",1
2016,46840,"Lukayus McNeil",210,"KYLO",0.005,"T",844
2016,26450,"Luke Ancrum",163,"FLUN",-0.004,"DI",41
2016,42357,"Luke Benzschawel",349,"WIUN",0,"ST",0
2016,48460,"Luke Carrezola",146,"CTUN",0.005,"ED",727
2016,26551,"Luke Davis",226,"MSUN",0,"ST",0
2016,46403,"Luke Del Rio",163,"FLUN",-0.183,"QB",411
2016,30566,"Luke Elsner",330,"TXEP",-0.006,"DI",68
2016,46586,"Luke Falk",341,"WAST",0.672,"QB",1028
2016,50675,"Luke Gifford",238,"NEUN",-0.008,"LB",17
2016,28609,"Luke Grandjean",201,"OHKS",-0.004,"WR",1
2016,51085,"Luke Hedrick",209,"LANE",-0.014,"CB",30
2016,40918,"Luke Hupp",262,"OKST",0,"ST",0
2016,30716,"Luke Hutchison",340,"WAUN",0,"LS",0
2016,26386,"Luke Idoni",134,"MICE",-0.003,"LS",1
2016,26658,"Luke Jackson",319,"LATU",0.014,"ED",137
2016,29571,"Luke Juriga",347,"MIWE",0.149,"G",1012
2016,38612,"Luke Kaumatule",300,"CAST",-0.017,"DI",74
2016,24699,"Luke Lanier",288,"ALSO",-0.004,"ED",3
2016,48763,"Luke Maclean",160,"MIEA",0.044,"DI",330
2016,48346,"Luke Mayock",221,"OHMI",0.012,"WR",57
2016,45660,"Luke McNitt",238,"NEUN",-0.003,"FB",108
2016,46190,"Luke Palmer",323,"FLCE",0.001,"G",39
2016,34265,"Luke Peterman",114,"NYWP",-0.003,"WR",57
2016,39132,"Luke Rossi",111,"ARUN",-0.004,"WR",3
2016,28165,"Luke Rubenzer",130,"CAUN",-0.102,"S",534
2016,32462,"Luke Schultheiss",210,"KYLO",-0.004,"G",9
2016,45188,"Luke Sexton",113,"ARST",0,"LS",0
2016,24080,"Luke Shively",254,"ILNO",-0.035,"C",916
2016,35753,"Luke Sowa",146,"CTUN",0,"ST",0
2016,17123,"Luke Stice",315,"TXTC",0.037,"LB",254
2016,37719,"Luke Strebel",101,"COAF",-0.006,"LS",1
2016,47860,"Luke Timian",190,"INUN",0,"WR",333
2016,31682,"Luke Wright",202,"KYUN",-0.004,"QB",28
2016,25368,"Lumi Kaba",314,"TXSW",-0.045,"K",1
2016,37214,"Lyle Tuiloma",143,"COUN",-0.004,"DI",3
2016,38557,"Lyndon Johnson",138,"OHCI",-0.002,"ED",71
2016,45920,"Lynn Griffin",176,"GATC",-0.016,"HB",97
2016,47631,"Lynx Hawthorne",118,"TXBA",-0.065,"WR",193
2016,49397,"M.J. Stewart",245,"NCUN",0.201,"CB",966
2016,32798,"Maalik Todd",254,"ILNO",0,"ST",0
2016,47354,"Maaseiah Francis",288,"ALSO",0.001,"TE",168
2016,36438,"Mac Carey",166,"FLIN",-0.005,"TE",10
2016,35759,"Mac Labhart",312,"TXAM",-0.004,"ED",2
2016,46821,"Mac Long",182,"TXHO",-0.036,"G",239
2016,28918,"Mac Loudermilk",323,"FLCE",-0.021,"ST",1
2016,48250,"Macan Wilson",256,"ILNW",-0.086,"WR",415
2016,42927,"Maciah Long",198,"KSUN",-0.016,"FB",25
2016,48857,"Mack Duffin",221,"OHMI",0.014,"DI",76
2016,11873,"Mack Hollins",245,"NCUN",0.005,"WR",262
2016,43190,"Mack Wilson",103,"ALUN",0.027,"LB",41
2016,43477,"Mackay Dunn",328,"UTUN",0,"ST",0
2016,48833,"Mackendy Cheridor",175,"GAST",0.041,"DI",358
2016,38042,"Mackenro Alexander",193,"IAST",-0.003,"CB",9
2016,39545,"Madigan Taulelei",341,"WAST",0,"ST",0
2016,46971,"Madison Akamnonu",315,"TXTC",-0.029,"T",470
2016,28069,"Madison Malone",108,"NCAP",-0.003,"G",8
2016,49537,"Madre Harper",262,"OKST",-0.014,"CB",37
2016,45936,"Madre London",223,"MIST",0.003,"HB",83
2016,46842,"Maea Teuhema",211,"LAST",-0.025,"T",545
2016,43459,"Makana Fraser",330,"TXEP",-0.002,"LB",34
2016,38496,"Makani Kema-Kaleiwahea",180,"HIUN",-0.189,"ED",695
2016,42957,"Makiah Gilmer",329,"UTST",0,"ST",0
2016,38581,"Makoa Camanse-Stevens",180,"HIUN",-0.014,"WR",273
2016,12002,"Malachi Dupre",211,"LAST",0.234,"WR",423
2016,40260,"Malachi Hull",296,"MSSO",0,"ST",0
2016,38653,"Malachi Mageo",180,"HIUN",-0.05,"S",860
2016,31537,"Malcolm Buggs",288,"ALSO",0.009,"CB",45
2016,47798,"Malcolm Culmer",215,"MDUN",-0.077,"WR",195
2016,34833,"Malcolm Dotson",273,"INPU",-0.005,"WR",4
2016,38813,"Malcolm Holland",109,"AZUN",-0.025,"CB",3
2016,45460,"Malcolm Lane",218,"TNMS",0,"ED",0
2016,47949,"Malcolm Lewis",220,"FLMI",-0.013,"WR",262
2016,46513,"Malcolm Perry",237,"MDNA",0.001,"QB",23
2016,50191,"Malcolm Roach",311,"TXUN",0.2,"ED",473
2016,24243,"Malcolm Robinson",126,"NYBU",-0.15,"WR",583
2016,45946,"Maleek Irons",259,"OHUN",-0.124,"HB",273
2016,38873,"MaLeik Gatewood",307,"TNUN",0,"S",7
2016,49419,"Malek Young",220,"FLMI",-0.016,"CB",318
2016,34220,"Maliek Broady",239,"NVRE",-0.004,"HB",1
2016,48401,"Malik Brown",122,"OHBG",-0.004,"ED",109
2016,48473,"Malik Carney",245,"NCUN",-0.062,"ED",534
2016,45322,"Malik Clark",198,"KSUN",-0.005,"G",33
2016,38629,"Malik Clements",138,"OHCI",0.007,"CB",243
2016,35555,"Malik Dear",227,"MSST",0.005,"WR",346
2016,50586,"Malik Dilonga",251,"TXNO",-0.063,"DI",412
2016,29053,"Malik Dixon",327,"FLSO",0,"S",50
2016,39402,"Malik Dorton",326,"CASC",-0.042,"DI",171
2016,45900,"Malik Dunner",117,"INBS",-0.045,"HB",50
2016,51179,"Malik Foreman",307,"TNUN",0.005,"CB",479
2016,44633,"Malik Forrester",169,"CAFR",-0.112,"DI",481
2016,49775,"Malik Fountain",134,"MICE",-0.021,"LB",685
2016,29650,"Malik Fuller",263,"VAOD",-0.004,"ST",1
2016,33565,"Malik Gant",214,"WVMA",0.003,"S",24
2016,12274,"Malik Golden",266,"PAST",-0.046,"S",815
2016,47771,"Malik Gray",156,"NCEA",-0.013,"WR",41
2016,43345,"Malik Hancock",114,"NYWP",0,"ST",0
2016,28081,"Malik Harrison",260,"OHST",-0.012,"CB",65
2016,43614,"Malik Hawkins",224,"TNMI",-0.004,"LB",126
2016,39707,"Malik Henderson",268,"PAPT",-0.003,"CB",2
2016,48004,"Malik Henry",174,"GASO",-0.012,"WR",161
2016,11770,"Malik Hooker",260,"OHST",0.333,"S",815
2016,50884,"Malik Jefferson",311,"TXUN",0.105,"LB",609
2016,49708,"Malik Jenkins",315,"TXTC",-0.1,"LB",668
2016,48481,"Malik Jones",215,"MDUN",-0.003,"ED",51
2016,42367,"Malik Kimbrough",273,"INPU",-0.04,"HB",25
2016,25510,"Malik Lawal",110,"AZST",-0.009,"LB",25
2016,41368,"Malik Lee",216,"MAUN",-0.003,"FB",71
2016,28249,"Malik Lovette",264,"ORUN",-0.042,"CB",167
2016,36502,"Malik Manciel",224,"TNMI",-0.051,"DI",178
2016,51478,"Malik Matthews",206,"VALB",-0.004,"CB",27
2016,47867,"Malik Mayweather",220,"FLMI",-0.003,"WR",11
2016,11790,"Malik McDowell",223,"MIST",0.128,"DI",425
2016,39946,"Malik McGue",114,"NYWP",-0.079,"QB",61
2016,38392,"Malik McMorris",130,"CAUN",0.036,"FB",276
2016,40353,"Malik Miller",101,"COAF",0,"ST",0
2016,40458,"Malik Miller",115,"ALAU",0.002,"HB",23
2016,25780,"Malik Psalms",130,"CAUN",-0.092,"S",116
2016,48567,"Malik Reed",239,"NVRE",0.046,"ED",619
2016,25973,"Malik Ricks",175,"GAST",-0.004,"ED",7
2016,46550,"Malik Rosier",220,"FLMI",0.001,"QB",24
2016,28719,"Malik Rucker",347,"MIWE",-0.02,"CB",45
2016,12200,"Malik Smith",284,"CASS",0.208,"S",898
2016,40902,"Malik Staples",210,"KYLO",0,"ST",0
2016,13957,"Malik Thompson",214,"WVMA",-0.02,"DI",100
2016,48078,"Malik Turner",187,"ILUN",0.1,"WR",470
2016,40665,"Malik Williams",210,"KYLO",-0.005,"HB",42
2016,26124,"Malik Young",289,"SCUN",-0.006,"T",601
2016,46634,"Malik Zaire",258,"INND",-0.092,"QB",75
2016,45891,"Malike Roberson",285,"CASJ",0.064,"HB",338
2016,25384,"Malin Jones",210,"KYLO",-0.016,"HB",28
2016,35561,"Malique Jackson",167,"FLST",-0.004,"LB",42
2016,49521,"Malkom Parrish",173,"GAUN",0.215,"CB",776
2016,47427,"Man Berg",187,"ILUN",-0.004,"WR",3
2016,50836,"Manase Hungalu",265,"ORST",0.002,"LB",678
2016,43352,"Mandela Lawrence-Burke",201,"OHKS",0,"ST",0
2016,38651,"Manly Williams",180,"HIUN",-0.004,"ED",4
2016,51469,"Manny Bowen",266,"PAST",0.154,"LB",614
2016,51113,"Manny Bunch",320,"OKTU",-0.031,"CB",91
2016,23576,"Manny Matiarena",263,"VAOD",-0.008,"G",37
2016,33924,"Manny Miles",245,"NCUN",-0.004,"QB",2
2016,26169,"Manny Morgan",102,"OHAK",0.006,"HB",298
2016,25422,"Manny Stocker",268,"PAPT",-0.003,"QB",9
2016,46604,"Manny Wilkins",110,"AZST",-0.025,"QB",683
2016,40137,"Manuel Harris",110,"AZST",0,"ST",0
2016,45250,"Marc Philippi",325,"NVLV",-0.007,"FB",50
2016,51096,"Marc Remy",316,"OHTO",-0.071,"CB",291
2016,49417,"Marc Walton",117,"INBS",-0.103,"CB",843
2016,46943,"Marcel Lazard",343,"WVUN",-0.028,"T",434
2016,39954,"Marcel Manalo",328,"UTUN",-0.004,"HB",3
2016,35464,"Marcel Spears Jr.",193,"IAST",-0.012,"LB",1
2016,51112,"Marcelino Ball",190,"INUN",-0.016,"CB",857
2016,50083,"Marcell Frazier",229,"MOUN",0.014,"ED",461
2016,51408,"Marcell Harris",163,"FLUN",0.085,"S",564
2016,50331,"Marcellus Pippins",341,"WAST",0.048,"CB",679
2016,47847,"Marchie Murdock",193,"IAST",-0.075,"WR",123
2016,50821,"Marcos Curry",331,"TXSN",-0.062,"LB",194
2016,35693,"Marcquis Roberts",198,"KSUN",-0.026,"LB",463
2016,23395,"Marcus Allen",176,"GATC",-0.017,"FB",71
2016,49263,"Marcus Allen",266,"PAST",0.149,"S",966
2016,46668,"Marcus Applefield",278,"NJRU",-0.042,"T",132
2016,51215,"Marcus Ball",110,"AZST",-0.163,"CB",569
2016,47131,"Marcus Baugh",260,"OHST",-0.042,"TE",742
2016,35209,"Marcus Brunson",259,"OHUN",0,"LB",2
2016,45880,"Marcus Clark",165,"FLAT",-0.01,"HB",17
2016,45800,"Marcus Cox",108,"NCAP",-0.03,"HB",373
2016,50291,"Marcus Davenport",331,"TXSN",0.133,"ED",686
2016,47943,"Marcus Davis",115,"ALAU",-0.163,"WR",293
2016,12727,"Marcus Edmond",140,"SCCL",0.095,"CB",339
2016,28822,"Marcus Elliott",201,"OHKS",-0.003,"ED",6
2016,51391,"Marcus Epps",351,"WYUN",-0.153,"S",946
2016,47957,"Marcus Gaines",208,"LATC",-0.013,"WR",103
2016,47662,"Marcus Green",209,"LANE",-0.018,"WR",578
2016,38812,"Marcus Griffin",109,"AZUN",-0.003,"DI",6
2016,49195,"Marcus Hubbard",209,"LANE",-0.006,"S",303
2016,49323,"Marcus Hyatt",114,"NYWP",-0.07,"CB",426
2016,34772,"Marcus Jones",254,"ILNO",-0.004,"HB",1
2016,40796,"Marcus Joyner",263,"VAOD",0,"ST",0
2016,39055,"Marcus Kelly",254,"ILNO",-0.014,"DI",68
2016,12137,"Marcus Kemp",180,"HIUN",0.318,"WR",947
2016,46187,"Marcus Keyes",262,"OKST",-0.045,"G",919
2016,26457,"Marcus Lewis",167,"FLST",-0.088,"CB",280
2016,48658,"Marcus Manley",130,"CAUN",-0.102,"DI",310
2016,45985,"Marcus Marshall",176,"GATC",-0.004,"HB",291
2016,11794,"Marcus Maye",163,"FLUN",0.16,"S",459
2016,43408,"Marcus Mays",210,"KYLO",0,"ST",0
2016,47629,"Marcus McGill",126,"NYBU",0.101,"WR",568
2016,29810,"Marcus McMaryion",265,"ORST",0.021,"QB",403
2016,48180,"Marcus McShepard",256,"ILNW",-0.028,"CB",308
2016,12346,"Marcus McWilson",202,"KYUN",-0.157,"S",560
2016,50389,"Marcus Milton",122,"OHBG",-0.023,"CB",221
2016,50755,"Marcus Newby",238,"NEUN",0.01,"LB",223
2016,46968,"Marcus Norman",327,"FLSO",-0.002,"T",734
2016,27389,"Marcus Oliver",182,"TXHO",-0.065,"G",689
2016,50890,"Marcus Oliver",190,"INUN",0.037,"LB",759
2016,42506,"Marcus Parker",278,"NJRU",0,"ST",0
2016,49551,"Marcus Rios",324,"CALA",-0.135,"CB",205
2016,44635,"Marcus Ripley",314,"TXSW",-0.017,"WR",0
2016,45027,"Marcus Sanders-Williams",328,"UTUN",0,"ST",0
2016,42011,"Marcus Simms",343,"WVUN",-0.009,"WR",187
2016,42814,"Marcus Strong",341,"WAST",-0.029,"CB",24
2016,41437,"Marcus Tatum",307,"TNUN",-0.008,"T",73
2016,34084,"Marcus Walker",202,"KYUN",-0.003,"S",35
2016,51248,"Marcus Ward",346,"KYWE",0.04,"CB",98
2016,50617,"Marcus Webb",318,"ALTR",0.031,"DI",124
2016,30685,"Marcus Whitfield",316,"OHTO",-0.003,"S",5
2016,11797,"Marcus Williams",328,"UTUN",0.262,"S",721
2016,26074,"Marcus Wilson",144,"COST",-0.014,"WR",87
2016,48903,"Mario Jones",254,"ILNO",-0.066,"DI",397
2016,49606,"Mario Osborne",207,"LASW",-0.026,"DI",258
2016,27067,"Mario Patton",216,"MAUN",-0.066,"DI",244
2016,46895,"Mario Yakoo",120,"IDBO",0.055,"T",792
2016,32772,"Mark Allen",266,"PAST",0.048,"HB",69
2016,50786,"Mark Amann",285,"CASJ",-0.036,"LB",178
2016,47436,"Mark Andrews",261,"OKUN",0.099,"WR",501
2016,48120,"Mark Chapman",134,"MICE",0.015,"WR",541
2016,43276,"Mark Ellis",102,"OHAK",0,"ST",0
2016,49394,"Mark Fields",140,"SCCL",0.123,"CB",344
2016,48533,"Mark Finau",325,"NVLV",-0.127,"ED",385
2016,26144,"Mark Gilbert",154,"NCDU",-0.127,"CB",244
2016,48912,"Mark Hall",335,"VAUN",0.009,"DI",234
2016,18927,"Mark Harrell",258,"INND",0.022,"G",203
2016,23198,"Mark Herndon",163,"FLUN",-0.009,"HB",47
2016,34408,"Mark Hutchinson",166,"FLIN",-0.013,"WR",32
2016,28095,"Mark Jackson Jr.",261,"OKUN",0.001,"ED",22
2016,27968,"Mark Johnson",113,"ARST",0.004,"S",33
2016,49016,"Mark McLaurin",227,"MSST",-0.108,"S",659
2016,38263,"Mark Meyers",316,"OHTO",-0.003,"CB",8
2016,40700,"Mark Michaud",174,"GASO",0.002,"TE",84
2016,25350,"Mark Norvelis",163,"FLUN",0,"ST",0
2016,47459,"Mark Quattlebaum",136,"NCCR",-0.026,"WR",80
2016,51014,"Mark Rucker",323,"FLCE",0.131,"LB",653
2016,26401,"Mark Thompson",163,"FLUN",-0.061,"HB",140
2016,30365,"Mark Uptegraff",245,"NCUN",-0.011,"C",6
2016,45996,"Mark Walton",220,"FLMI",0.083,"HB",525
2016,48381,"Mark Wilson",138,"OHCI",0.008,"ED",384
2016,25579,"Markell Boston",115,"ALAU",0,"S",158
2016,45858,"Markell Jones",273,"INPU",-0.259,"HB",492
2016,47520,"Markell Pack",226,"MSUN",-0.055,"WR",252
2016,43281,"Markell Simmons",305,"TXCU",0.002,"S",20
2016,42779,"Markell Utsey",229,"MOUN",-0.013,"DI",86
2016,35931,"Markevis Davis",136,"NCCR",-0.006,"S",55
2016,27009,"Markis McCray",209,"LANE",-0.005,"WR",140
2016,37274,"Markos Lujan",330,"TXEP",-0.004,"G",4
2016,49681,"Markus Bailey",273,"INPU",0.055,"LB",764
2016,48741,"Marlon Davidson",115,"ALAU",-0.005,"DI",626
2016,43701,"Marlon Dunlap Jr.",245,"NCUN",-0.013,"DI",121
2016,29044,"Marlon Gonzalez",327,"FLSO",-0.017,"DI",103
2016,11771,"Marlon Humphrey",103,"ALUN",0.416,"CB",852
2016,11898,"Marlon Mack",327,"FLSO",0.302,"HB",523
2016,28874,"Marlon Watts",208,"LATC",-0.052,"WR",148
2016,38448,"Marloshawn Franklin Jr.",130,"CAUN",-0.302,"CB",787
2016,50400,"Marnez Ogletree",198,"KSUN",-0.076,"CB",871
2016,49738,"Marqez Hodge",304,"NYSY",-0.092,"LB",157
2016,51255,"Marquan Ellison",329,"UTST",0.068,"CB",151
2016,12147,"Marquavius Lewis",289,"SCUN",0.073,"ED",649
2016,37373,"Marquel Harrell",115,"ALAU",0.001,"G",69
2016,26201,"Marquel King",156,"NCEA",0,"CB",20
2016,11923,"Marquel Lee",339,"NCWF",0.057,"LB",850
2016,48944,"Marques Cheeks",166,"FLIN",-0.044,"DI",248
2016,47461,"Marques Little",263,"VAOD",-0.034,"WR",94
2016,49736,"Marques Moore",201,"OHKS",0.001,"LB",68
2016,28324,"Marquese Dudley-Gordon",165,"FLAT",0,"ST",0
2016,42295,"Marquez Callaway",307,"TNUN",-0.005,"WR",35
2016,50324,"Marquez Mackey",241,"NMUN",-0.017,"CB",84
2016,47683,"Marquez McNair",331,"TXSN",-0.049,"WR",251
2016,41838,"Marquez Stevenson",182,"TXHO",-0.003,"WR",1
2016,29554,"Marquez Trigg",346,"KYWE",-0.081,"HB",139
2016,47809,"Marquez Valdes-Scantling",327,"FLSO",-0.092,"WR",750
2016,11971,"Marquez White",167,"FLST",0.097,"CB",782
2016,11995,"Marquez Williams",220,"FLMI",-0.002,"FB",169
2016,47862,"Marqui Hawkins",190,"INUN",-0.004,"WR",5
2016,43116,"Marquill Osborne",307,"TNUN",-0.047,"CB",75
2016,21749,"Marquis Couch",214,"WVMA",-0.004,"LB",3
2016,48106,"Marquis Fitzgerald",206,"VALB",-0.004,"WR",9
2016,50503,"Marquis Griffin",101,"COAF",-0.049,"CB",274
2016,50244,"Marquis Haynes",226,"MSUN",0.017,"ED",613
2016,45950,"Marquis Young",216,"MAUN",-0.229,"HB",471
2016,25695,"Marquis Zimmerman",122,"OHBG",-0.066,"WR",225
2016,34603,"Marquise Braxton",248,"NCST",0,"ST",0
2016,38540,"Marquise Copeland",138,"OHCI",0.148,"DI",437
2016,24136,"Marquise Moore",316,"OHTO",0.053,"DI",579
2016,50046,"Marquise Overton",261,"OKUN",0,"DI",33
2016,48497,"Marquise Price",154,"NCDU",-0.166,"ED",576
2016,48278,"Marquise Ricard",296,"MSSO",-0.025,"WR",174
2016,50306,"Marquiss Spencer",227,"MSST",-0.056,"ED",230
2016,32464,"Marshal Davis",259,"OHUN",-0.004,"DI",2
2016,48116,"Marshall Ellick",306,"PATE",0.002,"WR",198
2016,45026,"Marshall Long",173,"GAUN",-0.05,"P",1
2016,23097,"Marshall Taylor",115,"ALAU",0.018,"CB",93
2016,47310,"Marshall Wadleigh",319,"LATU",0.01,"TE",41
2016,30715,"Marshawn Williams",337,"VAPI",-0.069,"HB",183
2016,34384,"Marshe' Terry",146,"CTUN",-0.001,"S",6
2016,11766,"Marshon Lattimore",260,"OHST",0.484,"CB",598
2016,50322,"Martavius Mims",346,"KYWE",-0.045,"CB",203
2016,40633,"Martell Pettaway",343,"WVUN",-0.015,"HB",91
2016,48957,"Marterious Allen",175,"GAST",-0.071,"DI",533
2016,46304,"Martesse Patterson",273,"INPU",-0.003,"T",168
2016,49209,"Martez Hester",117,"INBS",-0.143,"S",748
2016,46178,"Martez Ivey",163,"FLUN",0.028,"G",794
2016,42608,"Martial Washington",174,"GASO",0,"ST",0
2016,16732,"Martin Johnson",226,"MSUN",-0.004,"HB",1
2016,43114,"Martin Mangram",216,"MAUN",-0.062,"S",155
2016,51235,"Martin Nwakamma",275,"TXRI",-0.044,"CB",102
2016,46333,"Martinas Rankin",227,"MSST",-0.057,"T",764
2016,49217,"Marvell Tell III",326,"CASC",0.026,"S",563
2016,49814,"Marvin Branch Jr.",263,"VAOD",0.003,"LB",73
2016,29369,"Marvin Gross Jr.",343,"WVUN",0.042,"S",181
2016,40390,"Marvin Kinsey Jr.",144,"COST",-0.135,"HB",155
2016,27438,"Marvin Zanders",229,"MOUN",0.001,"QB",84
2016,39700,"Masai Whyte",346,"KYWE",0.027,"LB",187
2016,45547,"Mason Cole",222,"MIUN",0.109,"C",871
2016,46032,"Mason Denley",182,"TXHO",-0.035,"G",498
2016,46629,"Mason Fine",251,"TXNO",-0.414,"QB",565
2016,48864,"Mason Gentry",287,"TXMU",0.045,"DI",350
2016,26534,"Mason Hampton",120,"IDBO",-0.087,"C",751
2016,40111,"Mason Hays",314,"TXSW",-0.028,"WR",336
2016,33527,"Mason King",210,"KYLO",-0.081,"P",0
2016,27263,"Mason McClendon",182,"TXHO",0,"ST",0
2016,47242,"Mason Morgan",259,"OHUN",-0.046,"TE",416
2016,30300,"Mason Reed",315,"TXTC",0.038,"FB",188
2016,46569,"Mason Rudolph",262,"OKST",1.277,"QB",943
2016,12007,"Mason Schreck",126,"NYBU",0.097,"TE",739
2016,43474,"Mason Stone",340,"WAUN",0,"ST",0
2016,35808,"Mason Tobeck",329,"UTST",-0.013,"ED",62
2016,44234,"Mason Vinyard",341,"WAST",0,"ST",0
2016,46963,"Mason Walter",110,"AZST",0,"T",1
2016,39281,"Mason Wolfe",202,"KYUN",-0.004,"T",5
2016,12047,"Mason Zandi",289,"SCUN",-0.09,"T",902
2016,26657,"Mat Boesen",305,"TXCU",0.068,"ED",326
2016,26287,"Mathew Sexton",160,"MIEA",-0.024,"WR",62
2016,21474,"Matrick Belton",289,"SCUN",0,"WR",2
2016,44954,"Matt Alviti",256,"ILNW",-0.003,"QB",10
2016,34039,"Matt Ammendola",262,"OKST",-0.002,"K",0
2016,28208,"Matt Anderson",130,"CAUN",-0.003,"K",0
2016,44646,"Matt Aragon",109,"AZUN",-0.005,"P",0
2016,28617,"Matt Bahr",201,"OHKS",0,"ST",0
2016,47377,"Matt Barnes",207,"LASW",-0.002,"TE",194
2016,27034,"Matt Bayliss",331,"TXSN",-0.003,"LS",2
2016,44807,"Matt Beardall",214,"WVMA",-0.003,"LS",2
2016,42022,"Matt Bezjak",343,"WVUN",0,"ST",0
2016,22341,"Matt Boermeester",326,"CASC",-0.003,"FB",3
2016,30131,"Matt Boggs",305,"TXCU",-0.004,"LS",1
2016,34553,"Matt Bonadies",224,"TNMI",-0.184,"P",0
2016,12271,"Matt Breida",174,"GASO",-0.252,"HB",436
2016,46849,"Matt Cohen",210,"KYLO",-0.005,"G",22
2016,34388,"Matt Colburn II",339,"NCWF",-0.176,"HB",388
2016,26545,"Matt Cota",120,"IDBO",-0.004,"LS",1
2016,46456,"Matt Davis",287,"TXMU",0.013,"QB",53
2016,12006,"Matt Dayes",248,"NCST",-0.12,"HB",694
2016,49601,"Matt Dickerson",324,"CALA",-0.014,"DI",550
2016,50581,"Matt Dimon",261,"OKUN",-0.002,"DI",54
2016,39069,"Matt Dodson",111,"ARUN",0,"ST",0
2016,34803,"Matt Domer",122,"OHBG",0,"ST",0
2016,50020,"Matt Elam",202,"KYUN",-0.085,"DI",245
2016,39070,"Matt Emrich",111,"ARUN",0,"LS",0
2016,47298,"Matt Flanagan",278,"NJRU",-0.044,"TE",334
2016,32354,"Matt Flynn",174,"GASO",-0.074,"QB",2
2016,35529,"Matt Foley",128,"UTBY",-0.003,"LS",2
2016,12348,"Matt Galambos",268,"PAPT",0.265,"LB",942
2016,48845,"Matt Godin",222,"MIUN",0.028,"DI",378
2016,32871,"Matt Guidry",331,"TXSN",0.084,"WR",38
2016,49140,"Matt Hadley",128,"UTBY",0.021,"S",173
2016,36542,"Matt Harless",214,"WVMA",0,"ST",0
2016,41141,"Matt Hennessy",306,"PATE",-0.011,"C",51
2016,21875,"Matt Hickman",320,"OKTU",0.004,"LB",16
2016,46911,"Matt James",340,"WAUN",-0.001,"T",61
2016,24210,"Matt Johns",335,"VAUN",-0.011,"QB",129
2016,46383,"Matt Johnson",136,"NCCR",-0.062,"QB",69
2016,37327,"Matt Jones",343,"WVUN",-0.004,"G",6
2016,35263,"Matt Keller",304,"NYSY",-0.003,"LS",2
2016,25856,"Matt Krause",134,"MICE",0.003,"HB",6
2016,38475,"Matt Laris",130,"CAUN",0,"ST",0
2016,50869,"Matt Lea",325,"NVLV",-0.067,"LB",367
2016,26251,"Matt Leidner",225,"MNUN",-0.009,"C",78
2016,50099,"Matt Linscott",320,"OKTU",0.121,"LB",756
2016,38975,"Matt List",351,"WYUN",0,"ST",0
2016,36290,"Matt Locher",120,"IDBO",-0.004,"ED",5
2016,49287,"Matt Lopes",326,"CASC",-0.02,"S",116
2016,23431,"Matt Macksood",223,"MIST",0.008,"QB",8
2016,46926,"Matt McCann",273,"INPU",-0.02,"T",839
2016,28749,"Matt McCrane",199,"KSST",-0.005,"K",0
2016,49839,"Matt McNew",287,"TXMU",-0.006,"LB",52
2016,51412,"Matt Merimee",221,"OHMI",-0.026,"S",40
2016,23409,"Matt Micucci",256,"ILNW",-0.004,"K",1
2016,11918,"Matt Milano",121,"MABC",0.24,"LB",785
2016,25763,"Matt Morin",109,"AZUN",-0.076,"QB",43
2016,28431,"Matt Morris",275,"TXRI",-0.004,"LB",1
2016,27297,"Matt Morrissey",223,"MIST",-0.006,"CB",66
2016,34315,"Matt Morse",225,"MNUN",0,"WR",0
2016,48584,"Matt Nelson",192,"IAUN",-0.048,"ED",491
2016,46982,"Matt Nord",346,"KYWE",-0.001,"T",167
2016,38504,"Matt Norman",180,"HIUN",-0.005,"TE",29
2016,35260,"Matt Oliveira",215,"MDUN",-0.003,"C",4
2016,50650,"Matt Otwinowski",126,"NYBU",-0.046,"LB",184
2016,46179,"Matt Peart",146,"CTUN",-0.017,"T",815
2016,47166,"Matt Pistone",120,"IDBO",-0.008,"TE",51
2016,30729,"Matt Preston",340,"WAUN",0,"LB",14
2016,46647,"Matt Pryor",305,"TXCU",0.002,"G",1005
2016,48010,"Matt Quarells",241,"NMUN",-0.048,"WR",527
2016,27093,"Matt Robinson",122,"OHBG",0,"ST",0
2016,47707,"Matt Rockett",130,"CAUN",-0.004,"WR",4
2016,50007,"Matt Romar",261,"OKUN",0.084,"DI",268
2016,30905,"Matt Sannella",114,"NYWP",0,"DI",1
